RequestID	OriginPort	OriginTime	NumOfEmptyPath	PathIDs
3679	ISKENDERUN	85	59	323,324,977,1650,1652,1654,2368,3010,3011,3661,4328,4329,5125,5126,5127,5128,5129,5855,5856,5857,5858,5859,6691,6693,6695,8168,8169,8170,8171,8172,8757,9340,9341,9977,9978,9979,9980,10763,10765,10767,11578,11579,11580,11581,12411,12413,12414,12415,12417,13145,13146,13147,13148,13149,13800,13801,13802,13803,13804
3680	ISKENDERUN	92	38	325,326,978,1653,1655,1657,2369,3012,3013,3662,4330,4331,5130,5131,5860,5861,6694,6696,6698,8173,8174,8758,9342,9343,9981,10766,10768,10770,11582,11583,11584,11585,12416,12419,13150,13151,13805,13806
3681	ISKENDERUN	99	38	327,328,979,1656,1658,1660,2370,3014,3015,3663,4332,4333,5132,5133,5862,5863,6697,6699,6701,8175,8176,8759,9344,9345,9982,10769,10771,10773,11586,11587,11588,11589,12418,12421,13152,13153,13807,13808
3682	ISKENDERUN	106	38	329,330,980,1659,1661,1663,2371,3016,3017,3664,4334,4335,5134,5135,5864,5865,6700,6702,6704,8177,8178,8760,9346,9347,9983,10772,10774,10776,11590,11591,11592,11593,12420,12423,13154,13155,13809,13810
3683	ISKENDERUN	113	38	331,332,981,1662,1664,1666,2372,3018,3019,3665,4336,4337,5136,5137,5866,5867,6703,6705,6707,8179,8180,8761,9348,9349,9984,10775,10777,10779,11594,11595,11596,11597,12422,12425,13156,13157,13811,13812
3684	ISKENDERUN	120	38	333,334,982,1665,1667,1669,2373,3020,3021,3666,4338,4339,5138,5139,5868,5869,6706,6708,6710,8181,8182,8762,9350,9351,9985,10778,10780,10782,11598,11599,11600,11601,12424,12427,13158,13159,13813,13814
3685	ISKENDERUN	127	38	335,336,983,1668,1670,1672,2374,3022,3023,3667,4340,4341,5140,5141,5870,5871,6709,6711,6713,8183,8184,8763,9352,9353,9986,10781,10783,10785,11602,11603,11604,11605,12426,12429,13160,13161,13815,13816
3686	ISKENDERUN	134	38	337,338,984,1671,1673,1675,2375,3024,3025,3668,4342,4343,5142,5143,5872,5873,6712,6714,6716,8185,8186,8764,9354,9355,9987,10784,10786,10788,11606,11607,11608,11609,12428,12431,13162,13163,13817,13818
3687	ISKENDERUN	141	38	339,340,985,1674,1676,1678,2376,3026,3027,3669,4344,4345,5144,5145,5874,5875,6715,6717,6719,8187,8188,8765,9356,9357,9988,10787,10789,10791,11610,11611,11612,11613,12430,12433,13164,13165,13819,13820
3688	ISKENDERUN	148	38	341,342,986,1677,1679,1681,2377,3028,3029,3670,4346,4347,5146,5147,5876,5877,6718,6720,6722,8189,8190,8766,9358,9359,9989,10790,10792,10794,11614,11615,11616,11617,12432,12435,13166,13167,13821,13822
3689	ISKENDERUN	155	38	343,344,987,1680,1682,1684,2378,3030,3031,3671,4348,4349,5148,5149,5878,5879,6721,6723,6725,8191,8192,8767,9360,9361,9990,10793,10795,10797,11618,11619,11620,11621,12434,12437,13168,13169,13823,13824
3690	ISKENDERUN	162	38	345,346,988,1683,1685,1686,2379,3032,3033,3672,4350,4351,5150,5151,5880,5881,6724,6726,6727,8193,8194,8768,9362,9363,9991,10796,10798,10799,11622,11623,11624,11625,12436,12438,13170,13171,13825,13826
3691	ISKENDERUN	169	0	0
3692	ISKENDERUN	176	0	0
3693	ISKENDERUN	1	0	0
3694	ISKENDERUN	8	0	0
3695	ISKENDERUN	15	0	0
3696	ISKENDERUN	22	0	0
3697	ISKENDERUN	29	0	0
3698	ISKENDERUN	36	9	970,1635,2361,3654,4315,6673,8750,10748,11555
3699	ISKENDERUN	43	12	971,1636,2362,3655,4316,4317,6674,6677,8751,10749,11556,11557
3700	ISKENDERUN	50	27	312,313,972,1637,1639,2363,2999,3000,3656,4318,4319,6675,6676,6678,6680,8752,9329,9330,10750,10752,11558,11559,11560,11561,12399,12400,12401
3701	ISKENDERUN	57	29	314,315,316,973,1638,1640,1642,2364,3001,3002,3003,3657,4320,4321,6679,6681,6683,8753,9331,9332,9333,10751,10753,10755,11562,11563,11564,11565,12402
3702	ISKENDERUN	64	26	317,318,974,1641,1643,1645,2365,3004,3005,3658,4322,4323,6682,6684,6686,8754,9334,9335,10754,10756,10758,11566,11567,11568,11569,12403
3703	ISKENDERUN	71	38	319,320,975,1644,1646,1648,2366,3006,3007,3659,4324,4325,5118,5119,5848,5849,6685,6687,6689,8161,8162,8755,9336,9337,10757,10759,10761,11570,11571,11572,11573,12404,12406,12407,13138,13139,13794,13795
3704	ISKENDERUN	78	55	321,322,976,1647,1649,1651,2367,3008,3009,3660,4326,4327,5120,5121,5122,5123,5124,5850,5851,5852,5853,5854,6688,6690,6692,8163,8164,8165,8166,8167,8756,9338,9339,9976,10760,10762,10764,11574,11575,11576,11577,12405,12408,12409,12410,12412,13140,13141,13142,13143,13144,13796,13797,13798,13799
3705	ISKENDERUN	85	59	323,324,977,1650,1652,1654,2368,3010,3011,3661,4328,4329,5125,5126,5127,5128,5129,5855,5856,5857,5858,5859,6691,6693,6695,8168,8169,8170,8171,8172,8757,9340,9341,9977,9978,9979,9980,10763,10765,10767,11578,11579,11580,11581,12411,12413,12414,12415,12417,13145,13146,13147,13148,13149,13800,13801,13802,13803,13804
3706	ISKENDERUN	92	38	325,326,978,1653,1655,1657,2369,3012,3013,3662,4330,4331,5130,5131,5860,5861,6694,6696,6698,8173,8174,8758,9342,9343,9981,10766,10768,10770,11582,11583,11584,11585,12416,12419,13150,13151,13805,13806
3707	ISKENDERUN	99	38	327,328,979,1656,1658,1660,2370,3014,3015,3663,4332,4333,5132,5133,5862,5863,6697,6699,6701,8175,8176,8759,9344,9345,9982,10769,10771,10773,11586,11587,11588,11589,12418,12421,13152,13153,13807,13808
3708	ISKENDERUN	106	38	329,330,980,1659,1661,1663,2371,3016,3017,3664,4334,4335,5134,5135,5864,5865,6700,6702,6704,8177,8178,8760,9346,9347,9983,10772,10774,10776,11590,11591,11592,11593,12420,12423,13154,13155,13809,13810
3709	ISKENDERUN	113	38	331,332,981,1662,1664,1666,2372,3018,3019,3665,4336,4337,5136,5137,5866,5867,6703,6705,6707,8179,8180,8761,9348,9349,9984,10775,10777,10779,11594,11595,11596,11597,12422,12425,13156,13157,13811,13812
3710	ISKENDERUN	120	38	333,334,982,1665,1667,1669,2373,3020,3021,3666,4338,4339,5138,5139,5868,5869,6706,6708,6710,8181,8182,8762,9350,9351,9985,10778,10780,10782,11598,11599,11600,11601,12424,12427,13158,13159,13813,13814
3711	ISKENDERUN	127	38	335,336,983,1668,1670,1672,2374,3022,3023,3667,4340,4341,5140,5141,5870,5871,6709,6711,6713,8183,8184,8763,9352,9353,9986,10781,10783,10785,11602,11603,11604,11605,12426,12429,13160,13161,13815,13816
3712	ISKENDERUN	134	38	337,338,984,1671,1673,1675,2375,3024,3025,3668,4342,4343,5142,5143,5872,5873,6712,6714,6716,8185,8186,8764,9354,9355,9987,10784,10786,10788,11606,11607,11608,11609,12428,12431,13162,13163,13817,13818
3713	ISKENDERUN	141	38	339,340,985,1674,1676,1678,2376,3026,3027,3669,4344,4345,5144,5145,5874,5875,6715,6717,6719,8187,8188,8765,9356,9357,9988,10787,10789,10791,11610,11611,11612,11613,12430,12433,13164,13165,13819,13820
3714	ISKENDERUN	148	38	341,342,986,1677,1679,1681,2377,3028,3029,3670,4346,4347,5146,5147,5876,5877,6718,6720,6722,8189,8190,8766,9358,9359,9989,10790,10792,10794,11614,11615,11616,11617,12432,12435,13166,13167,13821,13822
3715	ISKENDERUN	155	38	343,344,987,1680,1682,1684,2378,3030,3031,3671,4348,4349,5148,5149,5878,5879,6721,6723,6725,8191,8192,8767,9360,9361,9990,10793,10795,10797,11618,11619,11620,11621,12434,12437,13168,13169,13823,13824
3716	ISKENDERUN	162	38	345,346,988,1683,1685,1686,2379,3032,3033,3672,4350,4351,5150,5151,5880,5881,6724,6726,6727,8193,8194,8768,9362,9363,9991,10796,10798,10799,11622,11623,11624,11625,12436,12438,13170,13171,13825,13826
3717	ISKENDERUN	169	0	0
3718	ISKENDERUN	176	0	0
3719	ISKENDERUN	1	0	0
3720	ISKENDERUN	8	0	0
3721	ISKENDERUN	15	0	0
3722	ISKENDERUN	22	0	0
3723	ISKENDERUN	29	0	0
3724	ISKENDERUN	36	9	970,1635,2361,3654,4315,6673,8750,10748,11555
3725	ISKENDERUN	43	12	971,1636,2362,3655,4316,4317,6674,6677,8751,10749,11556,11557
3726	ISKENDERUN	50	27	312,313,972,1637,1639,2363,2999,3000,3656,4318,4319,6675,6676,6678,6680,8752,9329,9330,10750,10752,11558,11559,11560,11561,12399,12400,12401
3727	ISKENDERUN	57	29	314,315,316,973,1638,1640,1642,2364,3001,3002,3003,3657,4320,4321,6679,6681,6683,8753,9331,9332,9333,10751,10753,10755,11562,11563,11564,11565,12402
3728	ISKENDERUN	64	26	317,318,974,1641,1643,1645,2365,3004,3005,3658,4322,4323,6682,6684,6686,8754,9334,9335,10754,10756,10758,11566,11567,11568,11569,12403
3729	ISKENDERUN	71	38	319,320,975,1644,1646,1648,2366,3006,3007,3659,4324,4325,5118,5119,5848,5849,6685,6687,6689,8161,8162,8755,9336,9337,10757,10759,10761,11570,11571,11572,11573,12404,12406,12407,13138,13139,13794,13795
3730	ISKENDERUN	78	55	321,322,976,1647,1649,1651,2367,3008,3009,3660,4326,4327,5120,5121,5122,5123,5124,5850,5851,5852,5853,5854,6688,6690,6692,8163,8164,8165,8166,8167,8756,9338,9339,9976,10760,10762,10764,11574,11575,11576,11577,12405,12408,12409,12410,12412,13140,13141,13142,13143,13144,13796,13797,13798,13799
3731	ISKENDERUN	85	59	323,324,977,1650,1652,1654,2368,3010,3011,3661,4328,4329,5125,5126,5127,5128,5129,5855,5856,5857,5858,5859,6691,6693,6695,8168,8169,8170,8171,8172,8757,9340,9341,9977,9978,9979,9980,10763,10765,10767,11578,11579,11580,11581,12411,12413,12414,12415,12417,13145,13146,13147,13148,13149,13800,13801,13802,13803,13804
3732	ISKENDERUN	92	38	325,326,978,1653,1655,1657,2369,3012,3013,3662,4330,4331,5130,5131,5860,5861,6694,6696,6698,8173,8174,8758,9342,9343,9981,10766,10768,10770,11582,11583,11584,11585,12416,12419,13150,13151,13805,13806
3733	ISKENDERUN	99	38	327,328,979,1656,1658,1660,2370,3014,3015,3663,4332,4333,5132,5133,5862,5863,6697,6699,6701,8175,8176,8759,9344,9345,9982,10769,10771,10773,11586,11587,11588,11589,12418,12421,13152,13153,13807,13808
3734	ISKENDERUN	106	38	329,330,980,1659,1661,1663,2371,3016,3017,3664,4334,4335,5134,5135,5864,5865,6700,6702,6704,8177,8178,8760,9346,9347,9983,10772,10774,10776,11590,11591,11592,11593,12420,12423,13154,13155,13809,13810
3735	ISKENDERUN	113	38	331,332,981,1662,1664,1666,2372,3018,3019,3665,4336,4337,5136,5137,5866,5867,6703,6705,6707,8179,8180,8761,9348,9349,9984,10775,10777,10779,11594,11595,11596,11597,12422,12425,13156,13157,13811,13812
3736	ISKENDERUN	120	38	333,334,982,1665,1667,1669,2373,3020,3021,3666,4338,4339,5138,5139,5868,5869,6706,6708,6710,8181,8182,8762,9350,9351,9985,10778,10780,10782,11598,11599,11600,11601,12424,12427,13158,13159,13813,13814
3737	ISKENDERUN	127	38	335,336,983,1668,1670,1672,2374,3022,3023,3667,4340,4341,5140,5141,5870,5871,6709,6711,6713,8183,8184,8763,9352,9353,9986,10781,10783,10785,11602,11603,11604,11605,12426,12429,13160,13161,13815,13816
3738	ISKENDERUN	134	38	337,338,984,1671,1673,1675,2375,3024,3025,3668,4342,4343,5142,5143,5872,5873,6712,6714,6716,8185,8186,8764,9354,9355,9987,10784,10786,10788,11606,11607,11608,11609,12428,12431,13162,13163,13817,13818
3739	ISKENDERUN	141	38	339,340,985,1674,1676,1678,2376,3026,3027,3669,4344,4345,5144,5145,5874,5875,6715,6717,6719,8187,8188,8765,9356,9357,9988,10787,10789,10791,11610,11611,11612,11613,12430,12433,13164,13165,13819,13820
3740	ISKENDERUN	148	38	341,342,986,1677,1679,1681,2377,3028,3029,3670,4346,4347,5146,5147,5876,5877,6718,6720,6722,8189,8190,8766,9358,9359,9989,10790,10792,10794,11614,11615,11616,11617,12432,12435,13166,13167,13821,13822
3741	ISKENDERUN	155	38	343,344,987,1680,1682,1684,2378,3030,3031,3671,4348,4349,5148,5149,5878,5879,6721,6723,6725,8191,8192,8767,9360,9361,9990,10793,10795,10797,11618,11619,11620,11621,12434,12437,13168,13169,13823,13824
3742	ISKENDERUN	162	38	345,346,988,1683,1685,1686,2379,3032,3033,3672,4350,4351,5150,5151,5880,5881,6724,6726,6727,8193,8194,8768,9362,9363,9991,10796,10798,10799,11622,11623,11624,11625,12436,12438,13170,13171,13825,13826
3743	ISKENDERUN	169	0	0
3744	ISKENDERUN	176	0	0
3745	ISKENDERUN	1	0	0
3746	ISKENDERUN	8	0	0
3747	ISKENDERUN	15	0	0
3748	ISKENDERUN	22	0	0
3749	ISKENDERUN	29	0	0
3750	ISKENDERUN	36	9	970,1635,2361,3654,4315,6673,8750,10748,11555
3751	ISKENDERUN	43	12	971,1636,2362,3655,4316,4317,6674,6677,8751,10749,11556,11557
3752	ISKENDERUN	50	27	312,313,972,1637,1639,2363,2999,3000,3656,4318,4319,6675,6676,6678,6680,8752,9329,9330,10750,10752,11558,11559,11560,11561,12399,12400,12401
3753	ISKENDERUN	57	29	314,315,316,973,1638,1640,1642,2364,3001,3002,3003,3657,4320,4321,6679,6681,6683,8753,9331,9332,9333,10751,10753,10755,11562,11563,11564,11565,12402
3754	ISKENDERUN	64	26	317,318,974,1641,1643,1645,2365,3004,3005,3658,4322,4323,6682,6684,6686,8754,9334,9335,10754,10756,10758,11566,11567,11568,11569,12403
3755	ISKENDERUN	71	38	319,320,975,1644,1646,1648,2366,3006,3007,3659,4324,4325,5118,5119,5848,5849,6685,6687,6689,8161,8162,8755,9336,9337,10757,10759,10761,11570,11571,11572,11573,12404,12406,12407,13138,13139,13794,13795
3756	ISKENDERUN	78	55	321,322,976,1647,1649,1651,2367,3008,3009,3660,4326,4327,5120,5121,5122,5123,5124,5850,5851,5852,5853,5854,6688,6690,6692,8163,8164,8165,8166,8167,8756,9338,9339,9976,10760,10762,10764,11574,11575,11576,11577,12405,12408,12409,12410,12412,13140,13141,13142,13143,13144,13796,13797,13798,13799
3757	ISKENDERUN	85	59	323,324,977,1650,1652,1654,2368,3010,3011,3661,4328,4329,5125,5126,5127,5128,5129,5855,5856,5857,5858,5859,6691,6693,6695,8168,8169,8170,8171,8172,8757,9340,9341,9977,9978,9979,9980,10763,10765,10767,11578,11579,11580,11581,12411,12413,12414,12415,12417,13145,13146,13147,13148,13149,13800,13801,13802,13803,13804
3758	ISKENDERUN	92	38	325,326,978,1653,1655,1657,2369,3012,3013,3662,4330,4331,5130,5131,5860,5861,6694,6696,6698,8173,8174,8758,9342,9343,9981,10766,10768,10770,11582,11583,11584,11585,12416,12419,13150,13151,13805,13806
3759	ISKENDERUN	99	38	327,328,979,1656,1658,1660,2370,3014,3015,3663,4332,4333,5132,5133,5862,5863,6697,6699,6701,8175,8176,8759,9344,9345,9982,10769,10771,10773,11586,11587,11588,11589,12418,12421,13152,13153,13807,13808
3760	ISKENDERUN	106	38	329,330,980,1659,1661,1663,2371,3016,3017,3664,4334,4335,5134,5135,5864,5865,6700,6702,6704,8177,8178,8760,9346,9347,9983,10772,10774,10776,11590,11591,11592,11593,12420,12423,13154,13155,13809,13810
3761	ISKENDERUN	113	38	331,332,981,1662,1664,1666,2372,3018,3019,3665,4336,4337,5136,5137,5866,5867,6703,6705,6707,8179,8180,8761,9348,9349,9984,10775,10777,10779,11594,11595,11596,11597,12422,12425,13156,13157,13811,13812
3762	ISKENDERUN	120	38	333,334,982,1665,1667,1669,2373,3020,3021,3666,4338,4339,5138,5139,5868,5869,6706,6708,6710,8181,8182,8762,9350,9351,9985,10778,10780,10782,11598,11599,11600,11601,12424,12427,13158,13159,13813,13814
3763	ISKENDERUN	127	38	335,336,983,1668,1670,1672,2374,3022,3023,3667,4340,4341,5140,5141,5870,5871,6709,6711,6713,8183,8184,8763,9352,9353,9986,10781,10783,10785,11602,11603,11604,11605,12426,12429,13160,13161,13815,13816
3764	ISKENDERUN	134	38	337,338,984,1671,1673,1675,2375,3024,3025,3668,4342,4343,5142,5143,5872,5873,6712,6714,6716,8185,8186,8764,9354,9355,9987,10784,10786,10788,11606,11607,11608,11609,12428,12431,13162,13163,13817,13818
3765	ISKENDERUN	141	38	339,340,985,1674,1676,1678,2376,3026,3027,3669,4344,4345,5144,5145,5874,5875,6715,6717,6719,8187,8188,8765,9356,9357,9988,10787,10789,10791,11610,11611,11612,11613,12430,12433,13164,13165,13819,13820
3766	ISKENDERUN	148	38	341,342,986,1677,1679,1681,2377,3028,3029,3670,4346,4347,5146,5147,5876,5877,6718,6720,6722,8189,8190,8766,9358,9359,9989,10790,10792,10794,11614,11615,11616,11617,12432,12435,13166,13167,13821,13822
3767	ISKENDERUN	155	38	343,344,987,1680,1682,1684,2378,3030,3031,3671,4348,4349,5148,5149,5878,5879,6721,6723,6725,8191,8192,8767,9360,9361,9990,10793,10795,10797,11618,11619,11620,11621,12434,12437,13168,13169,13823,13824
3768	ISKENDERUN	162	38	345,346,988,1683,1685,1686,2379,3032,3033,3672,4350,4351,5150,5151,5880,5881,6724,6726,6727,8193,8194,8768,9362,9363,9991,10796,10798,10799,11622,11623,11624,11625,12436,12438,13170,13171,13825,13826
3769	ISKENDERUN	169	0	0
3770	ISKENDERUN	176	0	0
3771	ISKENDERUN	1	0	0
3772	ISKENDERUN	8	0	0
3773	ISKENDERUN	15	0	0
3774	ISKENDERUN	22	0	0
3775	ISKENDERUN	29	0	0
3776	ISKENDERUN	36	9	970,1635,2361,3654,4315,6673,8750,10748,11555
3777	ISKENDERUN	43	12	971,1636,2362,3655,4316,4317,6674,6677,8751,10749,11556,11557
3778	ISKENDERUN	50	27	312,313,972,1637,1639,2363,2999,3000,3656,4318,4319,6675,6676,6678,6680,8752,9329,9330,10750,10752,11558,11559,11560,11561,12399,12400,12401
3779	ISKENDERUN	57	29	314,315,316,973,1638,1640,1642,2364,3001,3002,3003,3657,4320,4321,6679,6681,6683,8753,9331,9332,9333,10751,10753,10755,11562,11563,11564,11565,12402
3780	ISKENDERUN	64	26	317,318,974,1641,1643,1645,2365,3004,3005,3658,4322,4323,6682,6684,6686,8754,9334,9335,10754,10756,10758,11566,11567,11568,11569,12403
3781	ISKENDERUN	71	38	319,320,975,1644,1646,1648,2366,3006,3007,3659,4324,4325,5118,5119,5848,5849,6685,6687,6689,8161,8162,8755,9336,9337,10757,10759,10761,11570,11571,11572,11573,12404,12406,12407,13138,13139,13794,13795
3782	ISKENDERUN	78	55	321,322,976,1647,1649,1651,2367,3008,3009,3660,4326,4327,5120,5121,5122,5123,5124,5850,5851,5852,5853,5854,6688,6690,6692,8163,8164,8165,8166,8167,8756,9338,9339,9976,10760,10762,10764,11574,11575,11576,11577,12405,12408,12409,12410,12412,13140,13141,13142,13143,13144,13796,13797,13798,13799
3783	ISKENDERUN	85	59	323,324,977,1650,1652,1654,2368,3010,3011,3661,4328,4329,5125,5126,5127,5128,5129,5855,5856,5857,5858,5859,6691,6693,6695,8168,8169,8170,8171,8172,8757,9340,9341,9977,9978,9979,9980,10763,10765,10767,11578,11579,11580,11581,12411,12413,12414,12415,12417,13145,13146,13147,13148,13149,13800,13801,13802,13803,13804
3784	ISKENDERUN	92	38	325,326,978,1653,1655,1657,2369,3012,3013,3662,4330,4331,5130,5131,5860,5861,6694,6696,6698,8173,8174,8758,9342,9343,9981,10766,10768,10770,11582,11583,11584,11585,12416,12419,13150,13151,13805,13806
3785	ISKENDERUN	99	38	327,328,979,1656,1658,1660,2370,3014,3015,3663,4332,4333,5132,5133,5862,5863,6697,6699,6701,8175,8176,8759,9344,9345,9982,10769,10771,10773,11586,11587,11588,11589,12418,12421,13152,13153,13807,13808
3786	ISKENDERUN	106	38	329,330,980,1659,1661,1663,2371,3016,3017,3664,4334,4335,5134,5135,5864,5865,6700,6702,6704,8177,8178,8760,9346,9347,9983,10772,10774,10776,11590,11591,11592,11593,12420,12423,13154,13155,13809,13810
3787	ISKENDERUN	113	38	331,332,981,1662,1664,1666,2372,3018,3019,3665,4336,4337,5136,5137,5866,5867,6703,6705,6707,8179,8180,8761,9348,9349,9984,10775,10777,10779,11594,11595,11596,11597,12422,12425,13156,13157,13811,13812
3788	ISKENDERUN	120	38	333,334,982,1665,1667,1669,2373,3020,3021,3666,4338,4339,5138,5139,5868,5869,6706,6708,6710,8181,8182,8762,9350,9351,9985,10778,10780,10782,11598,11599,11600,11601,12424,12427,13158,13159,13813,13814
3789	ISKENDERUN	127	38	335,336,983,1668,1670,1672,2374,3022,3023,3667,4340,4341,5140,5141,5870,5871,6709,6711,6713,8183,8184,8763,9352,9353,9986,10781,10783,10785,11602,11603,11604,11605,12426,12429,13160,13161,13815,13816
3790	ISKENDERUN	134	38	337,338,984,1671,1673,1675,2375,3024,3025,3668,4342,4343,5142,5143,5872,5873,6712,6714,6716,8185,8186,8764,9354,9355,9987,10784,10786,10788,11606,11607,11608,11609,12428,12431,13162,13163,13817,13818
3791	ISKENDERUN	141	38	339,340,985,1674,1676,1678,2376,3026,3027,3669,4344,4345,5144,5145,5874,5875,6715,6717,6719,8187,8188,8765,9356,9357,9988,10787,10789,10791,11610,11611,11612,11613,12430,12433,13164,13165,13819,13820
3792	ISKENDERUN	148	38	341,342,986,1677,1679,1681,2377,3028,3029,3670,4346,4347,5146,5147,5876,5877,6718,6720,6722,8189,8190,8766,9358,9359,9989,10790,10792,10794,11614,11615,11616,11617,12432,12435,13166,13167,13821,13822
3793	ISKENDERUN	155	38	343,344,987,1680,1682,1684,2378,3030,3031,3671,4348,4349,5148,5149,5878,5879,6721,6723,6725,8191,8192,8767,9360,9361,9990,10793,10795,10797,11618,11619,11620,11621,12434,12437,13168,13169,13823,13824
3794	ISKENDERUN	162	38	345,346,988,1683,1685,1686,2379,3032,3033,3672,4350,4351,5150,5151,5880,5881,6724,6726,6727,8193,8194,8768,9362,9363,9991,10796,10798,10799,11622,11623,11624,11625,12436,12438,13170,13171,13825,13826
3795	ISKENDERUN	169	0	0
3796	ISKENDERUN	176	0	0
3797	ISKENDERUN	1	0	0
3798	ISKENDERUN	8	0	0
3799	ISKENDERUN	15	0	0
3800	ISKENDERUN	22	0	0
3801	ISKENDERUN	29	0	0
3802	ISKENDERUN	36	9	970,1635,2361,3654,4315,6673,8750,10748,11555
3803	ISKENDERUN	43	12	971,1636,2362,3655,4316,4317,6674,6677,8751,10749,11556,11557
3804	ISKENDERUN	50	27	312,313,972,1637,1639,2363,2999,3000,3656,4318,4319,6675,6676,6678,6680,8752,9329,9330,10750,10752,11558,11559,11560,11561,12399,12400,12401
3805	ISKENDERUN	57	29	314,315,316,973,1638,1640,1642,2364,3001,3002,3003,3657,4320,4321,6679,6681,6683,8753,9331,9332,9333,10751,10753,10755,11562,11563,11564,11565,12402
3806	ISKENDERUN	64	26	317,318,974,1641,1643,1645,2365,3004,3005,3658,4322,4323,6682,6684,6686,8754,9334,9335,10754,10756,10758,11566,11567,11568,11569,12403
3807	ISKENDERUN	71	38	319,320,975,1644,1646,1648,2366,3006,3007,3659,4324,4325,5118,5119,5848,5849,6685,6687,6689,8161,8162,8755,9336,9337,10757,10759,10761,11570,11571,11572,11573,12404,12406,12407,13138,13139,13794,13795
3808	ISKENDERUN	78	55	321,322,976,1647,1649,1651,2367,3008,3009,3660,4326,4327,5120,5121,5122,5123,5124,5850,5851,5852,5853,5854,6688,6690,6692,8163,8164,8165,8166,8167,8756,9338,9339,9976,10760,10762,10764,11574,11575,11576,11577,12405,12408,12409,12410,12412,13140,13141,13142,13143,13144,13796,13797,13798,13799
3809	ISKENDERUN	85	59	323,324,977,1650,1652,1654,2368,3010,3011,3661,4328,4329,5125,5126,5127,5128,5129,5855,5856,5857,5858,5859,6691,6693,6695,8168,8169,8170,8171,8172,8757,9340,9341,9977,9978,9979,9980,10763,10765,10767,11578,11579,11580,11581,12411,12413,12414,12415,12417,13145,13146,13147,13148,13149,13800,13801,13802,13803,13804
3810	ISKENDERUN	92	38	325,326,978,1653,1655,1657,2369,3012,3013,3662,4330,4331,5130,5131,5860,5861,6694,6696,6698,8173,8174,8758,9342,9343,9981,10766,10768,10770,11582,11583,11584,11585,12416,12419,13150,13151,13805,13806
3811	ISKENDERUN	99	38	327,328,979,1656,1658,1660,2370,3014,3015,3663,4332,4333,5132,5133,5862,5863,6697,6699,6701,8175,8176,8759,9344,9345,9982,10769,10771,10773,11586,11587,11588,11589,12418,12421,13152,13153,13807,13808
3812	ISKENDERUN	106	38	329,330,980,1659,1661,1663,2371,3016,3017,3664,4334,4335,5134,5135,5864,5865,6700,6702,6704,8177,8178,8760,9346,9347,9983,10772,10774,10776,11590,11591,11592,11593,12420,12423,13154,13155,13809,13810
3813	ISKENDERUN	113	38	331,332,981,1662,1664,1666,2372,3018,3019,3665,4336,4337,5136,5137,5866,5867,6703,6705,6707,8179,8180,8761,9348,9349,9984,10775,10777,10779,11594,11595,11596,11597,12422,12425,13156,13157,13811,13812
3814	ISKENDERUN	120	38	333,334,982,1665,1667,1669,2373,3020,3021,3666,4338,4339,5138,5139,5868,5869,6706,6708,6710,8181,8182,8762,9350,9351,9985,10778,10780,10782,11598,11599,11600,11601,12424,12427,13158,13159,13813,13814
3815	ISKENDERUN	127	38	335,336,983,1668,1670,1672,2374,3022,3023,3667,4340,4341,5140,5141,5870,5871,6709,6711,6713,8183,8184,8763,9352,9353,9986,10781,10783,10785,11602,11603,11604,11605,12426,12429,13160,13161,13815,13816
3816	ISKENDERUN	134	38	337,338,984,1671,1673,1675,2375,3024,3025,3668,4342,4343,5142,5143,5872,5873,6712,6714,6716,8185,8186,8764,9354,9355,9987,10784,10786,10788,11606,11607,11608,11609,12428,12431,13162,13163,13817,13818
3817	ISKENDERUN	141	38	339,340,985,1674,1676,1678,2376,3026,3027,3669,4344,4345,5144,5145,5874,5875,6715,6717,6719,8187,8188,8765,9356,9357,9988,10787,10789,10791,11610,11611,11612,11613,12430,12433,13164,13165,13819,13820
3818	ISKENDERUN	148	38	341,342,986,1677,1679,1681,2377,3028,3029,3670,4346,4347,5146,5147,5876,5877,6718,6720,6722,8189,8190,8766,9358,9359,9989,10790,10792,10794,11614,11615,11616,11617,12432,12435,13166,13167,13821,13822
3819	ISKENDERUN	155	38	343,344,987,1680,1682,1684,2378,3030,3031,3671,4348,4349,5148,5149,5878,5879,6721,6723,6725,8191,8192,8767,9360,9361,9990,10793,10795,10797,11618,11619,11620,11621,12434,12437,13168,13169,13823,13824
3820	ISKENDERUN	162	38	345,346,988,1683,1685,1686,2379,3032,3033,3672,4350,4351,5150,5151,5880,5881,6724,6726,6727,8193,8194,8768,9362,9363,9991,10796,10798,10799,11622,11623,11624,11625,12436,12438,13170,13171,13825,13826
3821	ISKENDERUN	169	0	0
3822	ISKENDERUN	176	0	0
3823	ISKENDERUN	1	0	0
3824	ISKENDERUN	8	0	0
3825	ISKENDERUN	15	0	0
3826	ISKENDERUN	22	0	0
3827	ISKENDERUN	29	0	0
3828	ISKENDERUN	36	9	970,1635,2361,3654,4315,6673,8750,10748,11555
3829	ISKENDERUN	43	12	971,1636,2362,3655,4316,4317,6674,6677,8751,10749,11556,11557
3830	ISKENDERUN	50	27	312,313,972,1637,1639,2363,2999,3000,3656,4318,4319,6675,6676,6678,6680,8752,9329,9330,10750,10752,11558,11559,11560,11561,12399,12400,12401
