PathID	OriginPort	OriginTime	DestinationPort	DestinationTime	PathTime	TransshipPort	TransshipTime	PortPath_length	PortPath	Arcs_length	Arcs_ID
11571	B2	99	A1	129	30	0	0	6	B2,B3,D1,A8,A2,A1	5	339,340,341,342,370
11572	B2	106	A1	136	30	0	0	6	B2,B3,D1,A8,A2,A1	5	345,346,347,348,375
11573	B2	113	A1	143	30	0	0	6	B2,B3,D1,A8,A2,A1	5	351,352,353,354,380
11574	B2	22	A2	49	27	0	0	5	B2,B3,D1,A8,A2	4	268,269,270,271
11575	B2	29	A2	56	27	0	0	5	B2,B3,D1,A8,A2	4	275,276,277,278
11576	B2	36	A2	63	27	0	0	5	B2,B3,D1,A8,A2	4	282,283,284,285
11577	B2	43	A2	70	27	0	0	5	B2,B3,D1,A8,A2	4	289,290,291,292
11578	B2	50	A2	77	27	0	0	5	B2,B3,D1,A8,A2	4	296,297,298,299
11579	B2	57	A2	84	27	0	0	5	B2,B3,D1,A8,A2	4	303,304,305,306
11580	B2	64	A2	91	27	0	0	5	B2,B3,D1,A8,A2	4	309,310,311,312
11581	B2	71	A2	98	27	0	0	5	B2,B3,D1,A8,A2	4	315,316,317,318
11582	B2	78	A2	105	27	0	0	5	B2,B3,D1,A8,A2	4	321,322,323,324
11583	B2	85	A2	112	27	0	0	5	B2,B3,D1,A8,A2	4	327,328,329,330
11584	B2	92	A2	119	27	0	0	5	B2,B3,D1,A8,A2	4	333,334,335,336
11585	B2	99	A2	126	27	0	0	5	B2,B3,D1,A8,A2	4	339,340,341,342
11586	B2	106	A2	133	27	0	0	5	B2,B3,D1,A8,A2	4	345,346,347,348
11587	B2	113	A2	140	27	0	0	5	B2,B3,D1,A8,A2	4	351,352,353,354
11588	B2	22	A3	61	39	A2	3	7	B2,B3,D1,A8,A2,A10,A3	7	268,269,270,271,1073,582,583
11589	B2	29	A3	68	39	A2	3	7	B2,B3,D1,A8,A2,A10,A3	7	275,276,277,278,1081,586,587
11590	B2	36	A3	75	39	A2	3	7	B2,B3,D1,A8,A2,A10,A3	7	282,283,284,285,1089,590,591
11591	B2	43	A3	82	39	A2	3	7	B2,B3,D1,A8,A2,A10,A3	7	289,290,291,292,1097,594,595
11592	B2	50	A3	89	39	A2	3	7	B2,B3,D1,A8,A2,A10,A3	7	296,297,298,299,1105,598,599
11593	B2	57	A3	96	39	A2	3	7	B2,B3,D1,A8,A2,A10,A3	7	303,304,305,306,1113,602,603
11594	B2	64	A3	103	39	A2	3	7	B2,B3,D1,A8,A2,A10,A3	7	309,310,311,312,1121,606,607
11595	B2	71	A3	110	39	A2	3	7	B2,B3,D1,A8,A2,A10,A3	7	315,316,317,318,1129,610,611
11596	B2	78	A3	117	39	A2	3	7	B2,B3,D1,A8,A2,A10,A3	7	321,322,323,324,1137,614,615
11597	B2	85	A3	124	39	A2	3	7	B2,B3,D1,A8,A2,A10,A3	7	327,328,329,330,1145,618,619
11598	B2	92	A3	131	39	A2	3	7	B2,B3,D1,A8,A2,A10,A3	7	333,334,335,336,1153,622,623
11599	B2	99	A3	138	39	A2	3	7	B2,B3,D1,A8,A2,A10,A3	7	339,340,341,342,1161,626,627
11600	B2	106	A3	145	39	A2	3	7	B2,B3,D1,A8,A2,A10,A3	7	345,346,347,348,1168,630,631
11601	B2	113	A3	152	39	A2	3	7	B2,B3,D1,A8,A2,A10,A3	7	351,352,353,354,1174,634,635
11602	B2	22	A4	46	24	0	0	4	B2,B1,A7,A4	3	655,656,657
11603	B2	29	A4	53	24	0	0	4	B2,B1,A7,A4	3	662,663,664
11604	B2	36	A4	60	24	0	0	4	B2,B1,A7,A4	3	669,670,671
11605	B2	43	A4	67	24	0	0	4	B2,B1,A7,A4	3	676,677,678
11606	B2	50	A4	74	24	0	0	4	B2,B1,A7,A4	3	683,684,685
11607	B2	57	A4	81	24	0	0	4	B2,B1,A7,A4	3	690,691,692
11608	B2	64	A4	88	24	0	0	4	B2,B1,A7,A4	3	696,697,698
11609	B2	71	A4	95	24	0	0	4	B2,B1,A7,A4	3	702,703,704
11610	B2	78	A4	102	24	0	0	4	B2,B1,A7,A4	3	708,709,710
11611	B2	85	A4	109	24	0	0	4	B2,B1,A7,A4	3	714,715,716
11612	B2	92	A4	116	24	0	0	4	B2,B1,A7,A4	3	720,721,722
11613	B2	99	A4	123	24	0	0	4	B2,B1,A7,A4	3	726,727,728
11614	B2	106	A4	130	24	0	0	4	B2,B1,A7,A4	3	732,733,734
11615	B2	113	A4	137	24	0	0	4	B2,B1,A7,A4	3	738,739,740
11616	B2	22	A5	53	31	A6	2	6	B2,B1,A7,A4,A6,A5	6	655,656,657,693,1453,448
11617	B2	29	A5	60	31	A6	2	6	B2,B1,A7,A4,A6,A5	6	662,663,664,699,1458,455
11618	B2	36	A5	67	31	A6	2	6	B2,B1,A7,A4,A6,A5	6	669,670,671,705,1463,462
11619	B2	43	A5	74	31	A6	2	6	B2,B1,A7,A4,A6,A5	6	676,677,678,711,1468,469
11620	B2	50	A5	81	31	A6	2	6	B2,B1,A7,A4,A6,A5	6	683,684,685,717,1473,476
11621	B2	57	A5	88	31	A6	2	6	B2,B1,A7,A4,A6,A5	6	690,691,692,723,1478,482
11622	B2	64	A5	95	31	A6	2	6	B2,B1,A7,A4,A6,A5	6	696,697,698,729,1483,488
11623	B2	71	A5	102	31	A6	2	6	B2,B1,A7,A4,A6,A5	6	702,703,704,735,1488,494
11624	B2	78	A5	109	31	A6	2	6	B2,B1,A7,A4,A6,A5	6	708,709,710,741,1493,500
11625	B2	85	A5	116	31	A6	2	6	B2,B1,A7,A4,A6,A5	6	714,715,716,746,1498,506
11626	B2	92	A5	123	31	A6	2	6	B2,B1,A7,A4,A6,A5	6	720,721,722,751,1503,512
11627	B2	99	A5	130	31	A6	2	6	B2,B1,A7,A4,A6,A5	6	726,727,728,756,1508,518
11628	B2	106	A5	137	31	A6	2	6	B2,B1,A7,A4,A6,A5	6	732,733,734,761,1513,524
11629	B2	22	A6	48	26	0	0	5	B2,B1,A7,A4,A6	4	655,656,657,693
11630	B2	29	A6	55	26	0	0	5	B2,B1,A7,A4,A6	4	662,663,664,699
11631	B2	36	A6	62	26	0	0	5	B2,B1,A7,A4,A6	4	669,670,671,705
11632	B2	43	A6	69	26	0	0	5	B2,B1,A7,A4,A6	4	676,677,678,711
11633	B2	50	A6	76	26	0	0	5	B2,B1,A7,A4,A6	4	683,684,685,717
11634	B2	57	A6	83	26	0	0	5	B2,B1,A7,A4,A6	4	690,691,692,723
11635	B2	64	A6	90	26	0	0	5	B2,B1,A7,A4,A6	4	696,697,698,729
11636	B2	71	A6	97	26	0	0	5	B2,B1,A7,A4,A6	4	702,703,704,735
11637	B2	78	A6	104	26	0	0	5	B2,B1,A7,A4,A6	4	708,709,710,741
11638	B2	85	A6	111	26	0	0	5	B2,B1,A7,A4,A6	4	714,715,716,746
11639	B2	92	A6	118	26	0	0	5	B2,B1,A7,A4,A6	4	720,721,722,751
11640	B2	99	A6	125	26	0	0	5	B2,B1,A7,A4,A6	4	726,727,728,756
11641	B2	106	A6	132	26	0	0	5	B2,B1,A7,A4,A6	4	732,733,734,761
11642	B2	113	A6	139	26	0	0	5	B2,B1,A7,A4,A6	4	738,739,740,766
11643	B2	22	A7	45	23	0	0	3	B2,B1,A7	2	655,656
11644	B2	29	A7	52	23	0	0	3	B2,B1,A7	2	662,663
11645	B2	36	A7	59	23	0	0	3	B2,B1,A7	2	669,670
11646	B2	43	A7	66	23	0	0	3	B2,B1,A7	2	676,677
11647	B2	50	A7	73	23	0	0	3	B2,B1,A7	2	683,684
11648	B2	57	A7	80	23	0	0	3	B2,B1,A7	2	690,691
11649	B2	64	A7	87	23	0	0	3	B2,B1,A7	2	696,697
11650	B2	71	A7	94	23	0	0	3	B2,B1,A7	2	702,703
11651	B2	78	A7	101	23	0	0	3	B2,B1,A7	2	708,709
11652	B2	85	A7	108	23	0	0	3	B2,B1,A7	2	714,715
11653	B2	92	A7	115	23	0	0	3	B2,B1,A7	2	720,721
11654	B2	99	A7	122	23	0	0	3	B2,B1,A7	2	726,727
11655	B2	106	A7	129	23	0	0	3	B2,B1,A7	2	732,733
11656	B2	113	A7	136	23	0	0	3	B2,B1,A7	2	738,739
11657	B2	120	A7	143	23	0	0	3	B2,B1,A7	2	744,745
11658	B2	127	A7	150	23	0	0	3	B2,B1,A7	2	749,750
11659	B2	134	A7	157	23	0	0	3	B2,B1,A7	2	754,755
11660	B2	141	A7	164	23	0	0	3	B2,B1,A7	2	759,760
11661	B2	148	A7	171	23	0	0	3	B2,B1,A7	2	764,765
11662	B2	155	A7	178	23	0	0	3	B2,B1,A7	2	769,770
11663	B2	22	A8	47	25	0	0	4	B2,B3,D1,A8	3	268,269,270
11664	B2	29	A8	54	25	0	0	4	B2,B3,D1,A8	3	275,276,277
11665	B2	36	A8	61	25	0	0	4	B2,B3,D1,A8	3	282,283,284
11666	B2	43	A8	68	25	0	0	4	B2,B3,D1,A8	3	289,290,291
11667	B2	50	A8	75	25	0	0	4	B2,B3,D1,A8	3	296,297,298
11668	B2	57	A8	82	25	0	0	4	B2,B3,D1,A8	3	303,304,305
11669	B2	64	A8	89	25	0	0	4	B2,B3,D1,A8	3	309,310,311
11670	B2	71	A8	96	25	0	0	4	B2,B3,D1,A8	3	315,316,317
11671	B2	78	A8	103	25	0	0	4	B2,B3,D1,A8	3	321,322,323
11672	B2	85	A8	110	25	0	0	4	B2,B3,D1,A8	3	327,328,329
11673	B2	92	A8	117	25	0	0	4	B2,B3,D1,A8	3	333,334,335
11674	B2	99	A8	124	25	0	0	4	B2,B3,D1,A8	3	339,340,341
11675	B2	106	A8	131	25	0	0	4	B2,B3,D1,A8	3	345,346,347
11676	B2	113	A8	138	25	0	0	4	B2,B3,D1,A8	3	351,352,353
11677	B2	120	A8	145	25	0	0	4	B2,B3,D1,A8	3	357,358,359
11678	B2	127	A8	152	25	0	0	4	B2,B3,D1,A8	3	362,363,364
11679	B2	134	A8	159	25	0	0	4	B2,B3,D1,A8	3	367,368,369
11680	B2	141	A8	166	25	0	0	4	B2,B3,D1,A8	3	372,373,374
11681	B2	148	A8	173	25	0	0	4	B2,B3,D1,A8	3	377,378,379
11682	B2	155	A8	180	25	0	0	4	B2,B3,D1,A8	3	382,383,384
11683	B2	22	A9	50	28	A4	3	5	B2,B1,A7,A4,A9	5	655,656,657,1452,784
11684	B2	29	A9	57	28	A4	3	5	B2,B1,A7,A4,A9	5	662,663,664,1457,791
11685	B2	36	A9	64	28	A4	3	5	B2,B1,A7,A4,A9	5	669,670,671,1462,798
11686	B2	43	A9	71	28	A4	3	5	B2,B1,A7,A4,A9	5	676,677,678,1467,805
11687	B2	50	A9	78	28	A4	3	5	B2,B1,A7,A4,A9	5	683,684,685,1472,811
11688	B2	57	A9	85	28	A4	3	5	B2,B1,A7,A4,A9	5	690,691,692,1477,817
11689	B2	64	A9	92	28	A4	3	5	B2,B1,A7,A4,A9	5	696,697,698,1482,823
11690	B2	71	A9	99	28	A4	3	5	B2,B1,A7,A4,A9	5	702,703,704,1487,829
11691	B2	78	A9	106	28	A4	3	5	B2,B1,A7,A4,A9	5	708,709,710,1492,835
11692	B2	85	A9	113	28	A4	3	5	B2,B1,A7,A4,A9	5	714,715,716,1497,841
11693	B2	92	A9	120	28	A4	3	5	B2,B1,A7,A4,A9	5	720,721,722,1502,847
11694	B2	99	A9	127	28	A4	3	5	B2,B1,A7,A4,A9	5	726,727,728,1507,853
11695	B2	106	A9	134	28	A4	3	5	B2,B1,A7,A4,A9	5	732,733,734,1512,859
11696	B2	113	A9	141	28	A4	3	5	B2,B1,A7,A4,A9	5	738,739,740,1517,865
11697	B2	22	A10	55	33	A2	3	6	B2,B3,D1,A8,A2,A10	6	268,269,270,271,1073,582
11698	B2	29	A10	62	33	A2	3	6	B2,B3,D1,A8,A2,A10	6	275,276,277,278,1081,586
11699	B2	36	A10	69	33	A2	3	6	B2,B3,D1,A8,A2,A10	6	282,283,284,285,1089,590
11700	B2	43	A10	76	33	A2	3	6	B2,B3,D1,A8,A2,A10	6	289,290,291,292,1097,594
11701	B2	50	A10	83	33	A2	3	6	B2,B3,D1,A8,A2,A10	6	296,297,298,299,1105,598
11702	B2	57	A10	90	33	A2	3	6	B2,B3,D1,A8,A2,A10	6	303,304,305,306,1113,602
11703	B2	64	A10	97	33	A2	3	6	B2,B3,D1,A8,A2,A10	6	309,310,311,312,1121,606
11704	B2	71	A10	104	33	A2	3	6	B2,B3,D1,A8,A2,A10	6	315,316,317,318,1129,610
11705	B2	78	A10	111	33	A2	3	6	B2,B3,D1,A8,A2,A10	6	321,322,323,324,1137,614
11706	B2	85	A10	118	33	A2	3	6	B2,B3,D1,A8,A2,A10	6	327,328,329,330,1145,618
11707	B2	92	A10	125	33	A2	3	6	B2,B3,D1,A8,A2,A10	6	333,334,335,336,1153,622
11708	B2	99	A10	132	33	A2	3	6	B2,B3,D1,A8,A2,A10	6	339,340,341,342,1161,626
11709	B2	106	A10	139	33	A2	3	6	B2,B3,D1,A8,A2,A10	6	345,346,347,348,1168,630
11710	B2	113	A10	146	33	A2	3	6	B2,B3,D1,A8,A2,A10	6	351,352,353,354,1174,634
11711	B2	22	A11	53	31	A8	3	5	B2,B3,D1,A8,A11	5	268,269,270,1026,399
11712	B2	29	A11	60	31	A8	3	5	B2,B3,D1,A8,A11	5	275,276,277,1035,401
11713	B2	36	A11	67	31	A8	3	5	B2,B3,D1,A8,A11	5	282,283,284,1044,403
11714	B2	43	A11	74	31	A8	3	5	B2,B3,D1,A8,A11	5	289,290,291,1053,405
11715	B2	50	A11	81	31	A8	3	5	B2,B3,D1,A8,A11	5	296,297,298,1062,407
11716	B2	57	A11	88	31	A8	3	5	B2,B3,D1,A8,A11	5	303,304,305,1071,409
11717	B2	64	A11	95	31	A8	3	5	B2,B3,D1,A8,A11	5	309,310,311,1079,411
11718	B2	71	A11	102	31	A8	3	5	B2,B3,D1,A8,A11	5	315,316,317,1087,413
11719	B2	78	A11	109	31	A8	3	5	B2,B3,D1,A8,A11	5	321,322,323,1095,415
11720	B2	85	A11	116	31	A8	3	5	B2,B3,D1,A8,A11	5	327,328,329,1103,417
11721	B2	92	A11	123	31	A8	3	5	B2,B3,D1,A8,A11	5	333,334,335,1111,419
11722	B2	99	A11	130	31	A8	3	5	B2,B3,D1,A8,A11	5	339,340,341,1119,421
11723	B2	106	A11	137	31	A8	3	5	B2,B3,D1,A8,A11	5	345,346,347,1127,423
11724	B2	113	A11	144	31	A8	3	5	B2,B3,D1,A8,A11	5	351,352,353,1135,425
11725	B2	120	A11	151	31	A8	3	5	B2,B3,D1,A8,A11	5	357,358,359,1143,427
11726	B2	127	A11	158	31	A8	3	5	B2,B3,D1,A8,A11	5	362,363,364,1151,429
11727	B2	134	A11	165	31	A8	3	5	B2,B3,D1,A8,A11	5	367,368,369,1159,431
11728	B2	141	A11	172	31	A8	3	5	B2,B3,D1,A8,A11	5	372,373,374,1166,433
11729	B2	22	B1	27	5	0	0	2	B2,B1	1	655
11730	B2	29	B1	34	5	0	0	2	B2,B1	1	662
11731	B2	36	B1	41	5	0	0	2	B2,B1	1	669
11732	B2	43	B1	48	5	0	0	2	B2,B1	1	676
11733	B2	50	B1	55	5	0	0	2	B2,B1	1	683
11734	B2	57	B1	62	5	0	0	2	B2,B1	1	690
11735	B2	64	B1	69	5	0	0	2	B2,B1	1	696
11736	B2	71	B1	76	5	0	0	2	B2,B1	1	702
11737	B2	78	B1	83	5	0	0	2	B2,B1	1	708
11738	B2	85	B1	90	5	0	0	2	B2,B1	1	714
11739	B2	92	B1	97	5	0	0	2	B2,B1	1	720
11740	B2	99	B1	104	5	0	0	2	B2,B1	1	726
11741	B2	106	B1	111	5	0	0	2	B2,B1	1	732
11742	B2	113	B1	118	5	0	0	2	B2,B1	1	738
11743	B2	120	B1	125	5	0	0	2	B2,B1	1	744
11744	B2	127	B1	132	5	0	0	2	B2,B1	1	749
11745	B2	134	B1	139	5	0	0	2	B2,B1	1	754
11746	B2	141	B1	146	5	0	0	2	B2,B1	1	759
11747	B2	148	B1	153	5	0	0	2	B2,B1	1	764
11748	B2	155	B1	160	5	0	0	2	B2,B1	1	769
11749	B2	22	B3	30	8	0	0	2	B2,B3	1	268
11750	B2	29	B3	37	8	0	0	2	B2,B3	1	275
11751	B2	36	B3	44	8	0	0	2	B2,B3	1	282
11752	B2	43	B3	51	8	0	0	2	B2,B3	1	289
11753	B2	50	B3	58	8	0	0	2	B2,B3	1	296
11754	B2	57	B3	65	8	0	0	2	B2,B3	1	303
11755	B2	64	B3	72	8	0	0	2	B2,B3	1	309
11756	B2	71	B3	79	8	0	0	2	B2,B3	1	315
11757	B2	78	B3	86	8	0	0	2	B2,B3	1	321
11758	B2	85	B3	93	8	0	0	2	B2,B3	1	327
11759	B2	92	B3	100	8	0	0	2	B2,B3	1	333
11760	B2	99	B3	107	8	0	0	2	B2,B3	1	339
11761	B2	106	B3	114	8	0	0	2	B2,B3	1	345
11762	B2	113	B3	121	8	0	0	2	B2,B3	1	351
11763	B2	120	B3	128	8	0	0	2	B2,B3	1	357
11764	B2	127	B3	135	8	0	0	2	B2,B3	1	362
11765	B2	134	B3	142	8	0	0	2	B2,B3	1	367
11766	B2	141	B3	149	8	0	0	2	B2,B3	1	372
11767	B2	148	B3	156	8	0	0	2	B2,B3	1	377
11768	B2	155	B3	163	8	0	0	2	B2,B3	1	382
11769	B2	22	B4	62	40	A2	0	7	B2,B3,D1,A8,A2,A1,B4	7	268,269,270,271,1072,478,479
11770	B2	29	B4	69	40	A2	0	7	B2,B3,D1,A8,A2,A1,B4	7	275,276,277,278,1080,484,485
11771	B2	36	B4	76	40	A2	0	7	B2,B3,D1,A8,A2,A1,B4	7	282,283,284,285,1088,490,491
11772	B2	43	B4	83	40	A2	0	7	B2,B3,D1,A8,A2,A1,B4	7	289,290,291,292,1096,496,497
11773	B2	50	B4	90	40	A2	0	7	B2,B3,D1,A8,A2,A1,B4	7	296,297,298,299,1104,502,503
11774	B2	57	B4	97	40	A2	0	7	B2,B3,D1,A8,A2,A1,B4	7	303,304,305,306,1112,508,509
11775	B2	64	B4	104	40	A2	0	7	B2,B3,D1,A8,A2,A1,B4	7	309,310,311,312,1120,514,515
11776	B2	71	B4	111	40	A2	0	7	B2,B3,D1,A8,A2,A1,B4	7	315,316,317,318,1128,520,521
11777	B2	78	B4	118	40	A2	0	7	B2,B3,D1,A8,A2,A1,B4	7	321,322,323,324,1136,526,527
11778	B2	85	B4	125	40	A2	0	7	B2,B3,D1,A8,A2,A1,B4	7	327,328,329,330,1144,531,532
11779	B2	92	B4	132	40	A2	0	7	B2,B3,D1,A8,A2,A1,B4	7	333,334,335,336,1152,536,537
11780	B2	99	B4	139	40	A2	0	7	B2,B3,D1,A8,A2,A1,B4	7	339,340,341,342,1160,541,542
11781	B2	106	B4	146	40	A2	0	7	B2,B3,D1,A8,A2,A1,B4	7	345,346,347,348,1167,546,547
11782	B2	113	B4	153	40	A2	0	7	B2,B3,D1,A8,A2,A1,B4	7	351,352,353,354,1173,551,552
11783	B2	22	B5	66	44	A2	0	8	B2,B3,D1,A8,A2,A1,B4,B5	8	268,269,270,271,1072,478,479,480
11784	B2	29	B5	73	44	A2	0	8	B2,B3,D1,A8,A2,A1,B4,B5	8	275,276,277,278,1080,484,485,486
11785	B2	36	B5	80	44	A2	0	8	B2,B3,D1,A8,A2,A1,B4,B5	8	282,283,284,285,1088,490,491,492
11786	B2	43	B5	87	44	A2	0	8	B2,B3,D1,A8,A2,A1,B4,B5	8	289,290,291,292,1096,496,497,498
11787	B2	50	B5	94	44	A2	0	8	B2,B3,D1,A8,A2,A1,B4,B5	8	296,297,298,299,1104,502,503,504
11788	B2	57	B5	101	44	A2	0	8	B2,B3,D1,A8,A2,A1,B4,B5	8	303,304,305,306,1112,508,509,510
11789	B2	64	B5	108	44	A2	0	8	B2,B3,D1,A8,A2,A1,B4,B5	8	309,310,311,312,1120,514,515,516
11790	B2	71	B5	115	44	A2	0	8	B2,B3,D1,A8,A2,A1,B4,B5	8	315,316,317,318,1128,520,521,522
11791	B2	78	B5	122	44	A2	0	8	B2,B3,D1,A8,A2,A1,B4,B5	8	321,322,323,324,1136,526,527,528
11792	B2	85	B5	129	44	A2	0	8	B2,B3,D1,A8,A2,A1,B4,B5	8	327,328,329,330,1144,531,532,533
11793	B2	92	B5	136	44	A2	0	8	B2,B3,D1,A8,A2,A1,B4,B5	8	333,334,335,336,1152,536,537,538
11794	B2	99	B5	143	44	A2	0	8	B2,B3,D1,A8,A2,A1,B4,B5	8	339,340,341,342,1160,541,542,543
11795	B2	106	B5	150	44	A2	0	8	B2,B3,D1,A8,A2,A1,B4,B5	8	345,346,347,348,1167,546,547,548
11796	B2	113	B5	157	44	A2	0	8	B2,B3,D1,A8,A2,A1,B4,B5	8	351,352,353,354,1173,551,552,553
11797	B2	22	B6	51	29	D1	2	5	B2,B3,D1,D3,B6	5	268,269,1024,30,31
11798	B2	29	B6	58	29	D1	2	5	B2,B3,D1,D3,B6	5	275,276,1033,35,36
11799	B2	36	B6	65	29	D1	2	5	B2,B3,D1,D3,B6	5	282,283,1042,40,41
11800	B2	43	B6	72	29	D1	2	5	B2,B3,D1,D3,B6	5	289,290,1051,45,46
11801	B2	50	B6	79	29	D1	2	5	B2,B3,D1,D3,B6	5	296,297,1060,50,51
11802	B2	57	B6	86	29	D1	2	5	B2,B3,D1,D3,B6	5	303,304,1069,55,56
11803	B2	64	B6	93	29	D1	2	5	B2,B3,D1,D3,B6	5	309,310,1077,60,61
11804	B2	71	B6	100	29	D1	2	5	B2,B3,D1,D3,B6	5	315,316,1085,65,66
11805	B2	78	B6	107	29	D1	2	5	B2,B3,D1,D3,B6	5	321,322,1093,70,71
11806	B2	85	B6	114	29	D1	2	5	B2,B3,D1,D3,B6	5	327,328,1101,75,76
11807	B2	92	B6	121	29	D1	2	5	B2,B3,D1,D3,B6	5	333,334,1109,80,81
11808	B2	99	B6	128	29	D1	2	5	B2,B3,D1,D3,B6	5	339,340,1117,85,86
11809	B2	106	B6	135	29	D1	2	5	B2,B3,D1,D3,B6	5	345,346,1125,90,91
11810	B2	113	B6	142	29	D1	2	5	B2,B3,D1,D3,B6	5	351,352,1133,95,96
11811	B2	120	B6	149	29	D1	2	5	B2,B3,D1,D3,B6	5	357,358,1141,99,100
11812	B2	127	B6	156	29	D1	2	5	B2,B3,D1,D3,B6	5	362,363,1149,103,104
11813	B2	134	B6	163	29	D1	2	5	B2,B3,D1,D3,B6	5	367,368,1157,107,108
11814	B2	22	B7	57	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	268,269,1024,30,31,32
11815	B2	29	B7	64	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	275,276,1033,35,36,37
11816	B2	36	B7	71	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	282,283,1042,40,41,42
11817	B2	43	B7	78	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	289,290,1051,45,46,47
11818	B2	50	B7	85	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	296,297,1060,50,51,52
11819	B2	57	B7	92	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	303,304,1069,55,56,57
11820	B2	64	B7	99	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	309,310,1077,60,61,62
11821	B2	71	B7	106	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	315,316,1085,65,66,67
11822	B2	78	B7	113	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	321,322,1093,70,71,72
11823	B2	85	B7	120	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	327,328,1101,75,76,77
11824	B2	92	B7	127	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	333,334,1109,80,81,82
11825	B2	99	B7	134	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	339,340,1117,85,86,87
11826	B2	106	B7	141	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	345,346,1125,90,91,92
11827	B2	113	B7	148	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	351,352,1133,95,96,97
11828	B2	120	B7	155	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	357,358,1141,99,100,101
11829	B2	127	B7	162	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	362,363,1149,103,104,105
11830	B2	134	B7	169	35	D1	2	6	B2,B3,D1,D3,B6,B7	6	367,368,1157,107,108,109
11831	B2	22	C1	72	50	A6	3	8	B2,B1,A7,A4,A6,C3,C2,C1	8	655,656,657,693,1454,813,814,815
11832	B2	29	C1	79	50	A6	3	8	B2,B1,A7,A4,A6,C3,C2,C1	8	662,663,664,699,1459,819,820,821
11833	B2	36	C1	86	50	A6	3	8	B2,B1,A7,A4,A6,C3,C2,C1	8	669,670,671,705,1464,825,826,827
11834	B2	43	C1	93	50	A6	3	8	B2,B1,A7,A4,A6,C3,C2,C1	8	676,677,678,711,1469,831,832,833
11835	B2	50	C1	100	50	A6	3	8	B2,B1,A7,A4,A6,C3,C2,C1	8	683,684,685,717,1474,837,838,839
11836	B2	57	C1	107	50	A6	3	8	B2,B1,A7,A4,A6,C3,C2,C1	8	690,691,692,723,1479,843,844,845
11837	B2	64	C1	114	50	A6	3	8	B2,B1,A7,A4,A6,C3,C2,C1	8	696,697,698,729,1484,849,850,851
11838	B2	71	C1	121	50	A6	3	8	B2,B1,A7,A4,A6,C3,C2,C1	8	702,703,704,735,1489,855,856,857
11839	B2	78	C1	128	50	A6	3	8	B2,B1,A7,A4,A6,C3,C2,C1	8	708,709,710,741,1494,861,862,863
11840	B2	85	C1	135	50	A6	3	8	B2,B1,A7,A4,A6,C3,C2,C1	8	714,715,716,746,1499,867,868,869
11841	B2	92	C1	142	50	A6	3	8	B2,B1,A7,A4,A6,C3,C2,C1	8	720,721,722,751,1504,873,874,875
11842	B2	99	C1	149	50	A6	3	8	B2,B1,A7,A4,A6,C3,C2,C1	8	726,727,728,756,1509,878,879,880
11843	B2	106	C1	156	50	A6	3	8	B2,B1,A7,A4,A6,C3,C2,C1	8	732,733,734,761,1514,883,884,885
11844	B2	113	C1	163	50	A6	3	8	B2,B1,A7,A4,A6,C3,C2,C1	8	738,739,740,766,1519,888,889,890
11845	B2	22	C1	72	50	A4	3	9	B2,B1,A7,A4,A9,A6,C3,C2,C1	9	655,656,657,1452,784,812,813,814,815
11846	B2	29	C1	79	50	A4	3	9	B2,B1,A7,A4,A9,A6,C3,C2,C1	9	662,663,664,1457,791,818,819,820,821
11847	B2	36	C1	86	50	A4	3	9	B2,B1,A7,A4,A9,A6,C3,C2,C1	9	669,670,671,1462,798,824,825,826,827
11848	B2	43	C1	93	50	A4	3	9	B2,B1,A7,A4,A9,A6,C3,C2,C1	9	676,677,678,1467,805,830,831,832,833
11849	B2	50	C1	100	50	A4	3	9	B2,B1,A7,A4,A9,A6,C3,C2,C1	9	683,684,685,1472,811,836,837,838,839
11850	B2	57	C1	107	50	A4	3	9	B2,B1,A7,A4,A9,A6,C3,C2,C1	9	690,691,692,1477,817,842,843,844,845
11851	B2	64	C1	114	50	A4	3	9	B2,B1,A7,A4,A9,A6,C3,C2,C1	9	696,697,698,1482,823,848,849,850,851
11852	B2	71	C1	121	50	A4	3	9	B2,B1,A7,A4,A9,A6,C3,C2,C1	9	702,703,704,1487,829,854,855,856,857
11853	B2	78	C1	128	50	A4	3	9	B2,B1,A7,A4,A9,A6,C3,C2,C1	9	708,709,710,1492,835,860,861,862,863
11854	B2	85	C1	135	50	A4	3	9	B2,B1,A7,A4,A9,A6,C3,C2,C1	9	714,715,716,1497,841,866,867,868,869
