TravelingArc_ID	Route	Origin_node_ID	Origin_Call	Origin_Port	Round_Trip	OriginTime	TravelingTime	Destination_node_ID	Destination_Call	Destination_Port	DestinationTime
1056	9	1107	6	B4	4	57	17	1108	7	A13	74
1057	9	1108	7	A13	4	74	2	1109	8	A17	76
1058	9	1109	8	A17	4	76	5	1110	9	A2	81
1059	9	1110	9	A2	4	81	2	1111	10	A3	83
1060	9	1111	10	A3	4	83	1	1179	2	A6	84
1061	9	1112	1	A3	5	34	1	1113	2	A6	35
1062	9	1113	2	A6	5	35	3	1114	3	A10	38
1063	9	1114	3	A10	5	38	2	1115	4	A4	40
1064	9	1115	4	A4	5	40	17	1116	5	B8	57
1065	9	1116	5	B8	5	57	7	1117	6	B4	64
1066	9	1117	6	B4	5	64	17	1118	7	A13	81
1067	9	1118	7	A13	5	81	2	1119	8	A17	83
1068	9	1119	8	A17	5	83	5	1120	9	A2	88
1069	9	1120	9	A2	5	88	2	1121	10	A3	90
1070	9	1121	10	A3	5	90	1	1188	2	A6	91
1071	9	1122	1	A3	6	41	1	1123	2	A6	42
1072	9	1123	2	A6	6	42	3	1124	3	A10	45
1073	9	1124	3	A10	6	45	2	1125	4	A4	47
1074	9	1125	4	A4	6	47	17	1126	5	B8	64
1075	9	1126	5	B8	6	64	7	1127	6	B4	71
1076	9	1127	6	B4	6	71	17	1128	7	A13	88
1077	9	1128	7	A13	6	88	2	1129	8	A17	90
1078	9	1129	8	A17	6	90	5	1130	9	A2	95
1079	9	1130	9	A2	6	95	2	1131	10	A3	97
1080	9	1131	10	A3	6	97	1	1197	2	A6	98
1081	9	1132	1	A3	7	48	1	1133	2	A6	49
1082	9	1133	2	A6	7	49	3	1134	3	A10	52
1083	9	1134	3	A10	7	52	2	1135	4	A4	54
1084	9	1135	4	A4	7	54	17	1136	5	B8	71
1085	9	1136	5	B8	7	71	7	1137	6	B4	78
1086	9	1137	6	B4	7	78	17	1138	7	A13	95
1087	9	1138	7	A13	7	95	2	1139	8	A17	97
1088	9	1139	8	A17	7	97	5	1140	9	A2	102
1089	9	1140	9	A2	7	102	2	1141	10	A3	104
1090	9	1141	10	A3	7	104	1	1206	2	A6	105
1091	9	1142	1	A3	8	55	1	1143	2	A6	56
1092	9	1143	2	A6	8	56	3	1144	3	A10	59
1093	9	1144	3	A10	8	59	2	1145	4	A4	61
1094	9	1145	4	A4	8	61	17	1146	5	B8	78
1095	9	1146	5	B8	8	78	7	1147	6	B4	85
1096	9	1147	6	B4	8	85	17	1148	7	A13	102
1097	9	1148	7	A13	8	102	2	1149	8	A17	104
1098	9	1149	8	A17	8	104	5	1150	9	A2	109
1099	9	1150	9	A2	8	109	2	1151	10	A3	111
1100	9	1151	10	A3	8	111	1	1215	2	A6	112
1101	9	1152	2	A6	9	63	3	1153	3	A10	66
1102	9	1153	3	A10	9	66	2	1154	4	A4	68
1103	9	1154	4	A4	9	68	17	1155	5	B8	85
1104	9	1155	5	B8	9	85	7	1156	6	B4	92
1105	9	1156	6	B4	9	92	17	1157	7	A13	109
1106	9	1157	7	A13	9	109	2	1158	8	A17	111
1107	9	1158	8	A17	9	111	5	1159	9	A2	116
1108	9	1159	9	A2	9	116	2	1160	10	A3	118
1109	9	1160	10	A3	9	118	1	1224	2	A6	119
1110	9	1161	2	A6	10	70	3	1162	3	A10	73
1111	9	1162	3	A10	10	73	2	1163	4	A4	75
1112	9	1163	4	A4	10	75	17	1164	5	B8	92
1113	9	1164	5	B8	10	92	7	1165	6	B4	99
1114	9	1165	6	B4	10	99	17	1166	7	A13	116
1115	9	1166	7	A13	10	116	2	1167	8	A17	118
1116	9	1167	8	A17	10	118	5	1168	9	A2	123
1117	9	1168	9	A2	10	123	2	1169	10	A3	125
1118	9	1170	2	A6	11	77	3	1171	3	A10	80
1119	9	1171	3	A10	11	80	2	1172	4	A4	82
1120	9	1172	4	A4	11	82	17	1173	5	B8	99
1121	9	1173	5	B8	11	99	7	1174	6	B4	106
1122	9	1174	6	B4	11	106	17	1175	7	A13	123
1123	9	1175	7	A13	11	123	2	1176	8	A17	125
1124	9	1176	8	A17	11	125	5	1177	9	A2	130
1125	9	1177	9	A2	11	130	2	1178	10	A3	132
1126	9	1179	2	A6	12	84	3	1180	3	A10	87
1127	9	1180	3	A10	12	87	2	1181	4	A4	89
1128	9	1181	4	A4	12	89	17	1182	5	B8	106
1129	9	1182	5	B8	12	106	7	1183	6	B4	113
1130	9	1183	6	B4	12	113	17	1184	7	A13	130
1131	9	1184	7	A13	12	130	2	1185	8	A17	132
1132	9	1185	8	A17	12	132	5	1186	9	A2	137
1133	9	1186	9	A2	12	137	2	1187	10	A3	139
1134	9	1188	2	A6	13	91	3	1189	3	A10	94
1135	9	1189	3	A10	13	94	2	1190	4	A4	96
1136	9	1190	4	A4	13	96	17	1191	5	B8	113
1137	9	1191	5	B8	13	113	7	1192	6	B4	120
1138	9	1192	6	B4	13	120	17	1193	7	A13	137
1139	9	1193	7	A13	13	137	2	1194	8	A17	139
1140	9	1194	8	A17	13	139	5	1195	9	A2	144
1141	9	1195	9	A2	13	144	2	1196	10	A3	146
1142	9	1197	2	A6	14	98	3	1198	3	A10	101
1143	9	1198	3	A10	14	101	2	1199	4	A4	103
1144	9	1199	4	A4	14	103	17	1200	5	B8	120
1145	9	1200	5	B8	14	120	7	1201	6	B4	127
1146	9	1201	6	B4	14	127	17	1202	7	A13	144
1147	9	1202	7	A13	14	144	2	1203	8	A17	146
1148	9	1203	8	A17	14	146	5	1204	9	A2	151
1149	9	1204	9	A2	14	151	2	1205	10	A3	153
1150	9	1206	2	A6	15	105	3	1207	3	A10	108
1151	9	1207	3	A10	15	108	2	1208	4	A4	110
1152	9	1208	4	A4	15	110	17	1209	5	B8	127
1153	9	1209	5	B8	15	127	7	1210	6	B4	134
1154	9	1210	6	B4	15	134	17	1211	7	A13	151
1155	9	1211	7	A13	15	151	2	1212	8	A17	153
1156	9	1212	8	A17	15	153	5	1213	9	A2	158
1157	9	1213	9	A2	15	158	2	1214	10	A3	160
1158	9	1215	2	A6	16	112	3	1216	3	A10	115
1159	9	1216	3	A10	16	115	2	1217	4	A4	117
1160	9	1217	4	A4	16	117	17	1218	5	B8	134
1161	9	1218	5	B8	16	134	7	1219	6	B4	141
1162	9	1219	6	B4	16	141	17	1220	7	A13	158
1163	9	1220	7	A13	16	158	2	1221	8	A17	160
1164	9	1221	8	A17	16	160	5	1222	9	A2	165
1165	9	1222	9	A2	16	165	2	1223	10	A3	167
1166	9	1224	2	A6	17	119	3	1225	3	A10	122
1167	9	1225	3	A10	17	122	2	1226	4	A4	124
1168	9	1226	4	A4	17	124	17	1227	5	B8	141
1169	9	1227	5	B8	17	141	7	1228	6	B4	148
1170	9	1228	6	B4	17	148	17	1229	7	A13	165
1171	9	1229	7	A13	17	165	2	1230	8	A17	167
1172	9	1230	8	A17	17	167	5	1231	9	A2	172
1173	9	1231	9	A2	17	172	2	1232	10	A3	174
1174	10	1233	1	A3	1	1	1	1234	2	A16	2
1175	10	1234	2	A16	1	2	2	1235	3	A18	4
1176	10	1235	3	A18	1	4	1	1236	4	A4	5
1177	10	1236	4	A4	1	5	3	1237	5	A5	8
1178	10	1237	5	A5	1	8	15	1238	6	B5	23
1179	10	1238	6	B5	1	23	10	1239	7	B3	33
1180	10	1239	7	B3	1	33	17	1240	8	A3	50
1181	10	1240	8	A3	1	50	1	1289	2	A16	51
1182	10	1241	1	A3	2	8	1	1242	2	A16	9
1183	10	1242	2	A16	2	9	2	1243	3	A18	11
1184	10	1243	3	A18	2	11	1	1244	4	A4	12
1185	10	1244	4	A4	2	12	3	1245	5	A5	15
1186	10	1245	5	A5	2	15	15	1246	6	B5	30
1187	10	1246	6	B5	2	30	10	1247	7	B3	40
1188	10	1247	7	B3	2	40	17	1248	8	A3	57
1189	10	1248	8	A3	2	57	1	1296	2	A16	58
1190	10	1249	1	A3	3	15	1	1250	2	A16	16
1191	10	1250	2	A16	3	16	2	1251	3	A18	18
1192	10	1251	3	A18	3	18	1	1252	4	A4	19
1193	10	1252	4	A4	3	19	3	1253	5	A5	22
1194	10	1253	5	A5	3	22	15	1254	6	B5	37
1195	10	1254	6	B5	3	37	10	1255	7	B3	47
1196	10	1255	7	B3	3	47	17	1256	8	A3	64
1197	10	1256	8	A3	3	64	1	1303	2	A16	65
1198	10	1257	1	A3	4	22	1	1258	2	A16	23
1199	10	1258	2	A16	4	23	2	1259	3	A18	25
1200	10	1259	3	A18	4	25	1	1260	4	A4	26
1201	10	1260	4	A4	4	26	3	1261	5	A5	29
1202	10	1261	5	A5	4	29	15	1262	6	B5	44
1203	10	1262	6	B5	4	44	10	1263	7	B3	54
1204	10	1263	7	B3	4	54	17	1264	8	A3	71
1205	10	1264	8	A3	4	71	1	1310	2	A16	72
1206	10	1265	1	A3	5	29	1	1266	2	A16	30
1207	10	1266	2	A16	5	30	2	1267	3	A18	32
1208	10	1267	3	A18	5	32	1	1268	4	A4	33
1209	10	1268	4	A4	5	33	3	1269	5	A5	36
1210	10	1269	5	A5	5	36	15	1270	6	B5	51
1211	10	1270	6	B5	5	51	10	1271	7	B3	61
1212	10	1271	7	B3	5	61	17	1272	8	A3	78
1213	10	1272	8	A3	5	78	1	1317	2	A16	79
1214	10	1273	1	A3	6	36	1	1274	2	A16	37
1215	10	1274	2	A16	6	37	2	1275	3	A18	39
1216	10	1275	3	A18	6	39	1	1276	4	A4	40
1217	10	1276	4	A4	6	40	3	1277	5	A5	43
1218	10	1277	5	A5	6	43	15	1278	6	B5	58
1219	10	1278	6	B5	6	58	10	1279	7	B3	68
1220	10	1279	7	B3	6	68	17	1280	8	A3	85
1221	10	1280	8	A3	6	85	1	1324	2	A16	86
1222	10	1281	1	A3	7	43	1	1282	2	A16	44
1223	10	1282	2	A16	7	44	2	1283	3	A18	46
1224	10	1283	3	A18	7	46	1	1284	4	A4	47
1225	10	1284	4	A4	7	47	3	1285	5	A5	50
1226	10	1285	5	A5	7	50	15	1286	6	B5	65
1227	10	1286	6	B5	7	65	10	1287	7	B3	75
1228	10	1287	7	B3	7	75	17	1288	8	A3	92
1229	10	1288	8	A3	7	92	1	1331	2	A16	93
1230	10	1289	2	A16	8	51	2	1290	3	A18	53
1231	10	1290	3	A18	8	53	1	1291	4	A4	54
1232	10	1291	4	A4	8	54	3	1292	5	A5	57
1233	10	1292	5	A5	8	57	15	1293	6	B5	72
1234	10	1293	6	B5	8	72	10	1294	7	B3	82
1235	10	1294	7	B3	8	82	17	1295	8	A3	99
1236	10	1295	8	A3	8	99	1	1338	2	A16	100
1237	10	1296	2	A16	9	58	2	1297	3	A18	60
1238	10	1297	3	A18	9	60	1	1298	4	A4	61
1239	10	1298	4	A4	9	61	3	1299	5	A5	64
1240	10	1299	5	A5	9	64	15	1300	6	B5	79
1241	10	1300	6	B5	9	79	10	1301	7	B3	89
1242	10	1301	7	B3	9	89	17	1302	8	A3	106
1243	10	1302	8	A3	9	106	1	1345	2	A16	107
1244	10	1303	2	A16	10	65	2	1304	3	A18	67
1245	10	1304	3	A18	10	67	1	1305	4	A4	68
1246	10	1305	4	A4	10	68	3	1306	5	A5	71
1247	10	1306	5	A5	10	71	15	1307	6	B5	86
1248	10	1307	6	B5	10	86	10	1308	7	B3	96
1249	10	1308	7	B3	10	96	17	1309	8	A3	113
1250	10	1309	8	A3	10	113	1	1352	2	A16	114
1251	10	1310	2	A16	11	72	2	1311	3	A18	74
1252	10	1311	3	A18	11	74	1	1312	4	A4	75
1253	10	1312	4	A4	11	75	3	1313	5	A5	78
1254	10	1313	5	A5	11	78	15	1314	6	B5	93
1255	10	1314	6	B5	11	93	10	1315	7	B3	103
1256	10	1315	7	B3	11	103	17	1316	8	A3	120
1257	10	1316	8	A3	11	120	1	1359	2	A16	121
1258	10	1317	2	A16	12	79	2	1318	3	A18	81
1259	10	1318	3	A18	12	81	1	1319	4	A4	82
1260	10	1319	4	A4	12	82	3	1320	5	A5	85
1261	10	1320	5	A5	12	85	15	1321	6	B5	100
1262	10	1321	6	B5	12	100	10	1322	7	B3	110
1263	10	1322	7	B3	12	110	17	1323	8	A3	127
1264	10	1323	8	A3	12	127	1	1366	2	A16	128
1265	10	1324	2	A16	13	86	2	1325	3	A18	88
1266	10	1325	3	A18	13	88	1	1326	4	A4	89
1267	10	1326	4	A4	13	89	3	1327	5	A5	92
1268	10	1327	5	A5	13	92	15	1328	6	B5	107
1269	10	1328	6	B5	13	107	10	1329	7	B3	117
1270	10	1329	7	B3	13	117	17	1330	8	A3	134
1271	10	1331	2	A16	14	93	2	1332	3	A18	95
1272	10	1332	3	A18	14	95	1	1333	4	A4	96
1273	10	1333	4	A4	14	96	3	1334	5	A5	99
1274	10	1334	5	A5	14	99	15	1335	6	B5	114
1275	10	1335	6	B5	14	114	10	1336	7	B3	124
1276	10	1336	7	B3	14	124	17	1337	8	A3	141
1277	10	1338	2	A16	15	100	2	1339	3	A18	102
1278	10	1339	3	A18	15	102	1	1340	4	A4	103
1279	10	1340	4	A4	15	103	3	1341	5	A5	106
1280	10	1341	5	A5	15	106	15	1342	6	B5	121
1281	10	1342	6	B5	15	121	10	1343	7	B3	131
1282	10	1343	7	B3	15	131	17	1344	8	A3	148
1283	10	1345	2	A16	16	107	2	1346	3	A18	109
1284	10	1346	3	A18	16	109	1	1347	4	A4	110
1285	10	1347	4	A4	16	110	3	1348	5	A5	113
1286	10	1348	5	A5	16	113	15	1349	6	B5	128
1287	10	1349	6	B5	16	128	10	1350	7	B3	138
1288	10	1350	7	B3	16	138	17	1351	8	A3	155
1289	10	1352	2	A16	17	114	2	1353	3	A18	116
1290	10	1353	3	A18	17	116	1	1354	4	A4	117
1291	10	1354	4	A4	17	117	3	1355	5	A5	120
1292	10	1355	5	A5	17	120	15	1356	6	B5	135
1293	10	1356	6	B5	17	135	10	1357	7	B3	145
1294	10	1357	7	B3	17	145	17	1358	8	A3	162
1295	10	1359	2	A16	18	121	2	1360	3	A18	123
1296	10	1360	3	A18	18	123	1	1361	4	A4	124
1297	10	1361	4	A4	18	124	3	1362	5	A5	127
1298	10	1362	5	A5	18	127	15	1363	6	B5	142
1299	10	1363	6	B5	18	142	10	1364	7	B3	152
1300	10	1364	7	B3	18	152	17	1365	8	A3	169
1301	10	1366	2	A16	19	128	2	1367	3	A18	130
1302	10	1367	3	A18	19	130	1	1368	4	A4	131
1303	10	1368	4	A4	19	131	3	1369	5	A5	134
1304	10	1369	5	A5	19	134	15	1370	6	B5	149
1305	10	1370	6	B5	19	149	10	1371	7	B3	159
1306	10	1371	7	B3	19	159	17	1372	8	A3	176
1307	11	1373	1	A19	1	3	4	1374	2	A18	7
1308	11	1374	2	A18	1	7	1	1375	3	A9	8
1309	11	1375	3	A9	1	8	1	1376	4	A4	9
1310	11	1376	4	A4	1	9	2	1377	5	A10	11
1311	11	1377	5	A10	1	11	13	1378	6	B1	24
1312	11	1378	6	B1	1	24	24	1379	7	A10	48
1313	11	1379	7	A10	1	48	4	1380	8	A19	52
1314	11	1380	8	A19	1	52	4	1429	2	A18	56
1315	11	1381	1	A19	2	10	4	1382	2	A18	14
1316	11	1382	2	A18	2	14	1	1383	3	A9	15
1317	11	1383	3	A9	2	15	1	1384	4	A4	16
1318	11	1384	4	A4	2	16	2	1385	5	A10	18
1319	11	1385	5	A10	2	18	13	1386	6	B1	31
1320	11	1386	6	B1	2	31	24	1387	7	A10	55
1321	11	1387	7	A10	2	55	4	1388	8	A19	59
1322	11	1388	8	A19	2	59	4	1436	2	A18	63
1323	11	1389	1	A19	3	17	4	1390	2	A18	21
1324	11	1390	2	A18	3	21	1	1391	3	A9	22
1325	11	1391	3	A9	3	22	1	1392	4	A4	23
1326	11	1392	4	A4	3	23	2	1393	5	A10	25
1327	11	1393	5	A10	3	25	13	1394	6	B1	38
1328	11	1394	6	B1	3	38	24	1395	7	A10	62
1329	11	1395	7	A10	3	62	4	1396	8	A19	66
1330	11	1396	8	A19	3	66	4	1443	2	A18	70
1331	11	1397	1	A19	4	24	4	1398	2	A18	28
1332	11	1398	2	A18	4	28	1	1399	3	A9	29
1333	11	1399	3	A9	4	29	1	1400	4	A4	30
1334	11	1400	4	A4	4	30	2	1401	5	A10	32
1335	11	1401	5	A10	4	32	13	1402	6	B1	45
1336	11	1402	6	B1	4	45	24	1403	7	A10	69
1337	11	1403	7	A10	4	69	4	1404	8	A19	73
1338	11	1404	8	A19	4	73	4	1450	2	A18	77
1339	11	1405	1	A19	5	31	4	1406	2	A18	35
1340	11	1406	2	A18	5	35	1	1407	3	A9	36
1341	11	1407	3	A9	5	36	1	1408	4	A4	37
1342	11	1408	4	A4	5	37	2	1409	5	A10	39
1343	11	1409	5	A10	5	39	13	1410	6	B1	52
1344	11	1410	6	B1	5	52	24	1411	7	A10	76
1345	11	1411	7	A10	5	76	4	1412	8	A19	80
1346	11	1412	8	A19	5	80	4	1457	2	A18	84
1347	11	1413	1	A19	6	38	4	1414	2	A18	42
1348	11	1414	2	A18	6	42	1	1415	3	A9	43
1349	11	1415	3	A9	6	43	1	1416	4	A4	44
1350	11	1416	4	A4	6	44	2	1417	5	A10	46
1351	11	1417	5	A10	6	46	13	1418	6	B1	59
1352	11	1418	6	B1	6	59	24	1419	7	A10	83
1353	11	1419	7	A10	6	83	4	1420	8	A19	87
1354	11	1420	8	A19	6	87	4	1464	2	A18	91
1355	11	1421	1	A19	7	45	4	1422	2	A18	49
1356	11	1422	2	A18	7	49	1	1423	3	A9	50
1357	11	1423	3	A9	7	50	1	1424	4	A4	51
1358	11	1424	4	A4	7	51	2	1425	5	A10	53
1359	11	1425	5	A10	7	53	13	1426	6	B1	66
1360	11	1426	6	B1	7	66	24	1427	7	A10	90
1361	11	1427	7	A10	7	90	4	1428	8	A19	94
1362	11	1428	8	A19	7	94	4	1471	2	A18	98
1363	11	1429	2	A18	8	56	1	1430	3	A9	57
1364	11	1430	3	A9	8	57	1	1431	4	A4	58
1365	11	1431	4	A4	8	58	2	1432	5	A10	60
1366	11	1432	5	A10	8	60	13	1433	6	B1	73
1367	11	1433	6	B1	8	73	24	1434	7	A10	97
1368	11	1434	7	A10	8	97	4	1435	8	A19	101
1369	11	1435	8	A19	8	101	4	1478	2	A18	105
1370	11	1436	2	A18	9	63	1	1437	3	A9	64
1371	11	1437	3	A9	9	64	1	1438	4	A4	65
1372	11	1438	4	A4	9	65	2	1439	5	A10	67
1373	11	1439	5	A10	9	67	13	1440	6	B1	80
1374	11	1440	6	B1	9	80	24	1441	7	A10	104
1375	11	1441	7	A10	9	104	4	1442	8	A19	108
1376	11	1442	8	A19	9	108	4	1485	2	A18	112
1377	11	1443	2	A18	10	70	1	1444	3	A9	71
1378	11	1444	3	A9	10	71	1	1445	4	A4	72
1379	11	1445	4	A4	10	72	2	1446	5	A10	74
1380	11	1446	5	A10	10	74	13	1447	6	B1	87
1381	11	1447	6	B1	10	87	24	1448	7	A10	111
1382	11	1448	7	A10	10	111	4	1449	8	A19	115
1383	11	1449	8	A19	10	115	4	1492	2	A18	119
1384	11	1450	2	A18	11	77	1	1451	3	A9	78
1385	11	1451	3	A9	11	78	1	1452	4	A4	79
1386	11	1452	4	A4	11	79	2	1453	5	A10	81
1387	11	1453	5	A10	11	81	13	1454	6	B1	94
1388	11	1454	6	B1	11	94	24	1455	7	A10	118
1389	11	1455	7	A10	11	118	4	1456	8	A19	122
1390	11	1456	8	A19	11	122	4	1499	2	A18	126
1391	11	1457	2	A18	12	84	1	1458	3	A9	85
1392	11	1458	3	A9	12	85	1	1459	4	A4	86
1393	11	1459	4	A4	12	86	2	1460	5	A10	88
1394	11	1460	5	A10	12	88	13	1461	6	B1	101
1395	11	1461	6	B1	12	101	24	1462	7	A10	125
1396	11	1462	7	A10	12	125	4	1463	8	A19	129
1397	11	1463	8	A19	12	129	4	1506	2	A18	133
1398	11	1464	2	A18	13	91	1	1465	3	A9	92
1399	11	1465	3	A9	13	92	1	1466	4	A4	93
1400	11	1466	4	A4	13	93	2	1467	5	A10	95
1401	11	1467	5	A10	13	95	13	1468	6	B1	108
1402	11	1468	6	B1	13	108	24	1469	7	A10	132
1403	11	1469	7	A10	13	132	4	1470	8	A19	136
1404	11	1471	2	A18	14	98	1	1472	3	A9	99
1405	11	1472	3	A9	14	99	1	1473	4	A4	100
1406	11	1473	4	A4	14	100	2	1474	5	A10	102
1407	11	1474	5	A10	14	102	13	1475	6	B1	115
1408	11	1475	6	B1	14	115	24	1476	7	A10	139
1409	11	1476	7	A10	14	139	4	1477	8	A19	143
1410	11	1478	2	A18	15	105	1	1479	3	A9	106
1411	11	1479	3	A9	15	106	1	1480	4	A4	107
1412	11	1480	4	A4	15	107	2	1481	5	A10	109
1413	11	1481	5	A10	15	109	13	1482	6	B1	122
1414	11	1482	6	B1	15	122	24	1483	7	A10	146
1415	11	1483	7	A10	15	146	4	1484	8	A19	150
1416	11	1485	2	A18	16	112	1	1486	3	A9	113
1417	11	1486	3	A9	16	113	1	1487	4	A4	114
1418	11	1487	4	A4	16	114	2	1488	5	A10	116
1419	11	1488	5	A10	16	116	13	1489	6	B1	129
1420	11	1489	6	B1	16	129	24	1490	7	A10	153
1421	11	1490	7	A10	16	153	4	1491	8	A19	157
1422	11	1492	2	A18	17	119	1	1493	3	A9	120
1423	11	1493	3	A9	17	120	1	1494	4	A4	121
1424	11	1494	4	A4	17	121	2	1495	5	A10	123
1425	11	1495	5	A10	17	123	13	1496	6	B1	136
1426	11	1496	6	B1	17	136	24	1497	7	A10	160
1427	11	1497	7	A10	17	160	4	1498	8	A19	164
1428	11	1499	2	A18	18	126	1	1500	3	A9	127
1429	11	1500	3	A9	18	127	1	1501	4	A4	128
1430	11	1501	4	A4	18	128	2	1502	5	A10	130
1431	11	1502	5	A10	18	130	13	1503	6	B1	143
1432	11	1503	6	B1	18	143	24	1504	7	A10	167
1433	11	1504	7	A10	18	167	4	1505	8	A19	171
1434	11	1506	2	A18	19	133	1	1507	3	A9	134
1435	11	1507	3	A9	19	134	1	1508	4	A4	135
1436	11	1508	4	A4	19	135	2	1509	5	A10	137
1437	11	1509	5	A10	19	137	13	1510	6	B1	150
1438	11	1510	6	B1	19	150	24	1511	7	A10	174
1439	11	1511	7	A10	19	174	4	1512	8	A19	178
1440	12	1513	1	A9	1	1	3	1514	2	A4	4
1441	12	1514	2	A4	1	4	3	1515	3	A6	7
1442	12	1515	3	A6	1	7	2	1516	4	A3	9
1443	12	1516	4	A3	1	9	11	1517	5	B2	20
1444	12	1517	5	B2	1	20	4	1518	6	B4	24
1445	12	1518	6	B4	1	24	19	1519	7	A9	43
1446	12	1519	7	A9	1	43	3	1555	2	A4	46
1447	12	1520	1	A9	2	8	3	1521	2	A4	11
1448	12	1521	2	A4	2	11	3	1522	3	A6	14
1449	12	1522	3	A6	2	14	2	1523	4	A3	16
1450	12	1523	4	A3	2	16	11	1524	5	B2	27
1451	12	1524	5	B2	2	27	4	1525	6	B4	31
1452	12	1525	6	B4	2	31	19	1526	7	A9	50
1453	12	1526	7	A9	2	50	3	1561	2	A4	53
1454	12	1527	1	A9	3	15	3	1528	2	A4	18
1455	12	1528	2	A4	3	18	3	1529	3	A6	21
1456	12	1529	3	A6	3	21	2	1530	4	A3	23
1457	12	1530	4	A3	3	23	11	1531	5	B2	34
1458	12	1531	5	B2	3	34	4	1532	6	B4	38
1459	12	1532	6	B4	3	38	19	1533	7	A9	57
1460	12	1533	7	A9	3	57	3	1567	2	A4	60
1461	12	1534	1	A9	4	22	3	1535	2	A4	25
1462	12	1535	2	A4	4	25	3	1536	3	A6	28
1463	12	1536	3	A6	4	28	2	1537	4	A3	30
1464	12	1537	4	A3	4	30	11	1538	5	B2	41
1465	12	1538	5	B2	4	41	4	1539	6	B4	45
1466	12	1539	6	B4	4	45	19	1540	7	A9	64
1467	12	1540	7	A9	4	64	3	1573	2	A4	67
1468	12	1541	1	A9	5	29	3	1542	2	A4	32
1469	12	1542	2	A4	5	32	3	1543	3	A6	35
1470	12	1543	3	A6	5	35	2	1544	4	A3	37
1471	12	1544	4	A3	5	37	11	1545	5	B2	48
1472	12	1545	5	B2	5	48	4	1546	6	B4	52
1473	12	1546	6	B4	5	52	19	1547	7	A9	71
1474	12	1547	7	A9	5	71	3	1579	2	A4	74
1475	12	1548	1	A9	6	36	3	1549	2	A4	39
1476	12	1549	2	A4	6	39	3	1550	3	A6	42
1477	12	1550	3	A6	6	42	2	1551	4	A3	44
1478	12	1551	4	A3	6	44	11	1552	5	B2	55
1479	12	1552	5	B2	6	55	4	1553	6	B4	59
1480	12	1553	6	B4	6	59	19	1554	7	A9	78
1481	12	1554	7	A9	6	78	3	1585	2	A4	81
1482	12	1555	2	A4	7	46	3	1556	3	A6	49
1483	12	1556	3	A6	7	49	2	1557	4	A3	51
1484	12	1557	4	A3	7	51	11	1558	5	B2	62
1485	12	1558	5	B2	7	62	4	1559	6	B4	66
1486	12	1559	6	B4	7	66	19	1560	7	A9	85
1487	12	1560	7	A9	7	85	3	1591	2	A4	88
1488	12	1561	2	A4	8	53	3	1562	3	A6	56
1489	12	1562	3	A6	8	56	2	1563	4	A3	58
1490	12	1563	4	A3	8	58	11	1564	5	B2	69
1491	12	1564	5	B2	8	69	4	1565	6	B4	73
1492	12	1565	6	B4	8	73	19	1566	7	A9	92
1493	12	1566	7	A9	8	92	3	1597	2	A4	95
1494	12	1567	2	A4	9	60	3	1568	3	A6	63
1495	12	1568	3	A6	9	63	2	1569	4	A3	65
1496	12	1569	4	A3	9	65	11	1570	5	B2	76
1497	12	1570	5	B2	9	76	4	1571	6	B4	80
1498	12	1571	6	B4	9	80	19	1572	7	A9	99
1499	12	1572	7	A9	9	99	3	1603	2	A4	102
1500	12	1573	2	A4	10	67	3	1574	3	A6	70
1501	12	1574	3	A6	10	70	2	1575	4	A3	72
1502	12	1575	4	A3	10	72	11	1576	5	B2	83
1503	12	1576	5	B2	10	83	4	1577	6	B4	87
1504	12	1577	6	B4	10	87	19	1578	7	A9	106
1505	12	1578	7	A9	10	106	3	1609	2	A4	109
1506	12	1579	2	A4	11	74	3	1580	3	A6	77
1507	12	1580	3	A6	11	77	2	1581	4	A3	79
1508	12	1581	4	A3	11	79	11	1582	5	B2	90
1509	12	1582	5	B2	11	90	4	1583	6	B4	94
1510	12	1583	6	B4	11	94	19	1584	7	A9	113
1511	12	1584	7	A9	11	113	3	1615	2	A4	116
1512	12	1585	2	A4	12	81	3	1586	3	A6	84
1513	12	1586	3	A6	12	84	2	1587	4	A3	86
1514	12	1587	4	A3	12	86	11	1588	5	B2	97
1515	12	1588	5	B2	12	97	4	1589	6	B4	101
1516	12	1589	6	B4	12	101	19	1590	7	A9	120
1517	12	1590	7	A9	12	120	3	1621	2	A4	123
1518	12	1591	2	A4	13	88	3	1592	3	A6	91
1519	12	1592	3	A6	13	91	2	1593	4	A3	93
1520	12	1593	4	A3	13	93	11	1594	5	B2	104
1521	12	1594	5	B2	13	104	4	1595	6	B4	108
1522	12	1595	6	B4	13	108	19	1596	7	A9	127
1523	12	1596	7	A9	13	127	3	1627	2	A4	130
1524	12	1597	2	A4	14	95	3	1598	3	A6	98
1525	12	1598	3	A6	14	98	2	1599	4	A3	100
1526	12	1599	4	A3	14	100	11	1600	5	B2	111
1527	12	1600	5	B2	14	111	4	1601	6	B4	115
1528	12	1601	6	B4	14	115	19	1602	7	A9	134
1529	12	1602	7	A9	14	134	3	1633	2	A4	137
1530	12	1603	2	A4	15	102	3	1604	3	A6	105
1531	12	1604	3	A6	15	105	2	1605	4	A3	107
1532	12	1605	4	A3	15	107	11	1606	5	B2	118
1533	12	1606	5	B2	15	118	4	1607	6	B4	122
1534	12	1607	6	B4	15	122	19	1608	7	A9	141
