Path ID,OriginPort,OriginTime,DestinationPort,DestinationTime,PathTime,TransshipPort,TransshipTime,PortPath_length,PortPath,Arcs_length,Arcs_ID
10144,A7,3,B4,34,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"651,1924,771,772,2121,449,450,451,452"
10145,A7,3,B4,34,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"651,1924,771,772,2123,660,1940,450,451,452"
10146,A7,10,B4,34,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"658,659,1936,449,450,451,452"
10147,A7,10,B4,34,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"658,659,660,1940,450,451,452"
10148,A7,10,B4,41,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"658,659,1937,456,457,458,459"
10149,A7,10,B4,41,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"658,659,660,1941,457,458,459"
10150,A7,10,B4,41,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"658,1934,778,779,2129,456,457,458,459"
10151,A7,10,B4,41,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"658,659,1936,449,450,1537,280,1175,459"
10152,A7,10,B4,41,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"658,659,660,1940,450,1537,280,1175,459"
10153,A7,10,B4,41,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"658,1934,778,779,2131,667,1950,457,458,459"
10154,A7,17,B4,41,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"665,666,667,1950,457,458,459"
10155,A7,17,B4,41,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"665,666,1946,456,457,458,459"
10156,A7,17,B4,48,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"665,666,1947,463,464,465,466"
10157,A7,17,B4,48,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"665,666,667,1951,464,465,466"
10158,A7,17,B4,48,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"665,666,1946,456,457,1555,287,1193,466"
10159,A7,17,B4,48,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"665,666,667,1950,457,1555,287,1193,466"
10160,A7,17,B4,48,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"665,1944,785,786,2137,463,464,465,466"
10161,A7,17,B4,48,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"665,1944,785,786,2139,674,1960,464,465,466"
10162,A7,24,B4,48,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"672,673,674,1960,464,465,466"
10163,A7,24,B4,48,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"672,673,1956,463,464,465,466"
10164,A7,24,B4,55,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"672,673,1957,470,471,472,473"
10165,A7,24,B4,55,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"672,673,674,1961,471,472,473"
10166,A7,24,B4,55,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"672,1954,792,793,2146,470,471,472,473"
10167,A7,24,B4,55,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"672,673,1956,463,464,1573,294,1211,473"
10168,A7,24,B4,55,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"672,673,674,1960,464,1573,294,1211,473"
10169,A7,24,B4,55,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"672,1954,792,793,2147,681,1970,471,472,473"
10170,A7,31,B4,55,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"679,680,1967,470,471,472,473"
10171,A7,31,B4,55,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"679,680,681,1970,471,472,473"
10172,A7,31,B4,62,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"679,680,681,1971,477,478,479"
10173,A7,31,B4,62,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"679,680,1966,441,477,478,479"
10174,A7,31,B4,62,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"679,680,1967,470,471,1591,301,1229,479"
10175,A7,31,B4,62,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"679,680,681,1970,471,1591,301,1229,479"
10176,A7,31,B4,62,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"679,1965,799,800,2153,441,477,478,479"
10177,A7,31,B4,62,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"679,1965,799,800,2155,688,1980,477,478,479"
10178,A7,38,B4,62,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"686,687,688,1980,477,478,479"
10179,A7,38,B4,62,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"686,687,1976,441,477,478,479"
10180,A7,38,B4,69,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"686,687,688,1981,483,484,485"
10181,A7,38,B4,69,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"686,687,1977,448,483,484,485"
10182,A7,38,B4,69,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"686,1974,777,806,2159,448,483,484,485"
10183,A7,38,B4,69,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"686,687,1976,441,477,1605,307,1245,485"
10184,A7,38,B4,69,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"686,687,688,1980,477,1605,307,1245,485"
10185,A7,38,B4,69,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"686,1974,777,806,2161,694,1990,483,484,485"
10186,A7,45,B4,69,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"657,693,1986,448,483,484,485"
10187,A7,45,B4,69,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"657,693,694,1990,483,484,485"
10188,A7,45,B4,76,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"657,693,694,1991,489,490,491"
10189,A7,45,B4,76,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"657,693,1987,455,489,490,491"
10190,A7,45,B4,76,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"657,1984,784,812,2165,455,489,490,491"
10191,A7,45,B4,76,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"657,693,694,1990,483,1619,313,1261,491"
10192,A7,45,B4,76,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"657,693,1986,448,483,1619,313,1261,491"
10193,A7,45,B4,76,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"657,1984,784,812,2167,700,2000,489,490,491"
10194,A7,52,B4,76,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"664,699,700,2000,489,490,491"
10195,A7,52,B4,76,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"664,699,1996,455,489,490,491"
10196,A7,52,B4,83,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"664,699,700,2001,495,496,497"
10197,A7,52,B4,83,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"664,699,1997,462,495,496,497"
10198,A7,52,B4,83,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"664,699,1996,455,489,1633,319,1277,497"
10199,A7,52,B4,83,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"664,1994,791,818,2171,462,495,496,497"
10200,A7,52,B4,83,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"664,699,700,2000,489,1633,319,1277,497"
10201,A7,52,B4,83,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"664,1994,791,818,2173,706,2010,495,496,497"
10202,A7,59,B4,83,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"671,705,2006,462,495,496,497"
10203,A7,59,B4,83,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"671,705,706,2010,495,496,497"
10204,A7,59,B4,90,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"671,705,706,2011,501,502,503"
10205,A7,59,B4,90,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"671,705,2007,469,501,502,503"
10206,A7,59,B4,90,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"671,705,706,2010,495,1647,325,1293,503"
10207,A7,59,B4,90,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"671,705,2006,462,495,1647,325,1293,503"
10208,A7,59,B4,90,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"671,2004,798,824,2177,469,501,502,503"
10209,A7,59,B4,90,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"671,2004,798,824,2179,712,2020,501,502,503"
10210,A7,66,B4,90,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"678,711,712,2020,501,502,503"
10211,A7,66,B4,90,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"678,711,2016,469,501,502,503"
10212,A7,66,B4,97,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"678,711,712,2021,507,508,509"
10213,A7,66,B4,97,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"678,711,2017,476,507,508,509"
10214,A7,66,B4,97,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"678,2014,805,830,2183,476,507,508,509"
10215,A7,66,B4,97,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"678,711,2016,469,501,1661,331,1309,509"
10216,A7,66,B4,97,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"678,711,712,2020,501,1661,331,1309,509"
10217,A7,66,B4,97,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"678,2014,805,830,2185,718,2030,507,508,509"
10218,A7,73,B4,97,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"685,717,2026,476,507,508,509"
10219,A7,73,B4,97,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"685,717,718,2030,507,508,509"
10220,A7,73,B4,104,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"685,717,718,2031,513,514,515"
10221,A7,73,B4,104,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"685,717,2027,482,513,514,515"
10222,A7,73,B4,104,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"685,717,2026,476,507,1675,337,1325,515"
10223,A7,73,B4,104,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"685,2024,811,836,2189,482,513,514,515"
10224,A7,73,B4,104,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"685,717,718,2030,507,1675,337,1325,515"
10225,A7,73,B4,104,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"685,2024,811,836,2191,724,2040,513,514,515"
10226,A7,80,B4,104,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"692,723,2036,482,513,514,515"
10227,A7,80,B4,104,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"692,723,724,2040,513,514,515"
10228,A7,80,B4,111,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"692,723,2037,488,519,520,521"
10229,A7,80,B4,111,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"692,723,724,2041,519,520,521"
10230,A7,80,B4,111,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"692,723,2036,482,513,1689,343,1341,521"
10231,A7,80,B4,111,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"692,2034,817,842,2195,488,519,520,521"
10232,A7,80,B4,111,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"692,723,724,2040,513,1689,343,1341,521"
10233,A7,80,B4,111,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"692,2034,817,842,2197,730,2050,519,520,521"
10234,A7,87,B4,111,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"698,729,730,2050,519,520,521"
10235,A7,87,B4,111,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"698,729,2046,488,519,520,521"
10236,A7,87,B4,118,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"698,729,2047,494,525,526,527"
10237,A7,87,B4,118,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"698,729,730,2051,525,526,527"
10238,A7,87,B4,118,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"698,729,730,2050,519,1703,349,1357,527"
10239,A7,87,B4,118,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"698,729,2046,488,519,1703,349,1357,527"
10240,A7,87,B4,118,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"698,2044,823,848,2201,494,525,526,527"
10241,A7,87,B4,118,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"698,2044,823,848,2203,736,2060,525,526,527"
10242,A7,94,B4,118,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"704,735,2056,494,525,526,527"
10243,A7,94,B4,118,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"704,735,736,2060,525,526,527"
10244,A7,94,B4,125,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"704,735,2057,500,530,531,532"
10245,A7,94,B4,125,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"704,735,736,2061,530,531,532"
10246,A7,94,B4,125,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"704,735,736,2060,525,1716,355,1373,532"
10247,A7,94,B4,125,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"704,2054,829,854,2207,500,530,531,532"
10248,A7,94,B4,125,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"704,735,2056,494,525,1716,355,1373,532"
10249,A7,94,B4,125,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"704,2054,829,854,2209,742,2070,530,531,532"
10250,A7,101,B4,125,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"710,741,2066,500,530,531,532"
10251,A7,101,B4,125,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"710,741,742,2070,530,531,532"
10252,A7,101,B4,132,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"710,741,2067,506,535,536,537"
10253,A7,101,B4,132,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"710,741,742,2071,535,536,537"
10254,A7,101,B4,132,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"710,741,2066,500,530,1727,360,1389,537"
10255,A7,101,B4,132,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"710,741,742,2070,530,1727,360,1389,537"
10256,A7,101,B4,132,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"710,2064,835,860,2212,506,535,536,537"
10257,A7,101,B4,132,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"710,2064,835,860,2214,747,2080,535,536,537"
10258,A7,108,B4,132,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"716,746,2076,506,535,536,537"
10259,A7,108,B4,132,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"716,746,747,2080,535,536,537"
10260,A7,108,B4,139,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"716,746,2077,512,540,541,542"
10261,A7,108,B4,139,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"716,746,747,2081,540,541,542"
10262,A7,108,B4,139,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"716,746,2076,506,535,1737,365,1405,542"
10263,A7,108,B4,139,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"716,746,747,2080,535,1737,365,1405,542"
10264,A7,108,B4,139,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"716,2074,841,866,2216,512,540,541,542"
10265,A7,108,B4,139,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"716,2074,841,866,2218,752,2090,540,541,542"
10266,A7,115,B4,139,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"722,751,2086,512,540,541,542"
10267,A7,115,B4,139,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"722,751,752,2090,540,541,542"
10268,A7,115,B4,146,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"722,751,2087,518,545,546,547"
10269,A7,115,B4,146,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"722,751,752,2091,545,546,547"
10270,A7,115,B4,146,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"722,751,2086,512,540,1747,370,1420,547"
10271,A7,115,B4,146,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"722,751,752,2090,540,1747,370,1420,547"
10272,A7,115,B4,146,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"722,2084,847,871,2220,518,545,546,547"
10273,A7,115,B4,146,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"722,2084,847,871,2222,757,2100,545,546,547"
10274,A7,122,B4,146,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"728,756,2096,518,545,546,547"
10275,A7,122,B4,146,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"728,756,757,2100,545,546,547"
10276,A7,122,B4,153,31,A6,9,7,"A7,A4,A6,A5,A2,A1,B4",7,"728,756,2097,524,550,551,552"
10277,A7,122,B4,153,31,A5,11,7,"A7,A4,A6,A5,A2,A1,B4",7,"728,756,757,2101,550,551,552"
10278,A7,122,B4,153,31,"A6,A2,A1","2,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"728,756,2096,518,545,1757,375,1433,552"
10279,A7,122,B4,153,31,"A4,A6","3,6",8,"A7,A4,A9,A6,A5,A2,A1,B4",9,"728,2094,853,876,2224,524,550,551,552"
10280,A7,122,B4,153,31,"A5,A2,A1","4,0,6",7,"A7,A4,A6,A5,A2,A1,B4",9,"728,756,757,2100,545,1757,375,1433,552"
10281,A7,122,B4,153,31,"A4,A6,A5","3,4,4",8,"A7,A4,A9,A6,A5,A2,A1,B4",10,"728,2094,853,876,2226,762,2110,550,551,552"
10282,A7,129,B4,153,24,A6,2,7,"A7,A4,A6,A5,A2,A1,B4",7,"734,761,2106,524,550,551,552"
10283,A7,129,B4,153,24,A5,4,7,"A7,A4,A6,A5,A2,A1,B4",7,"734,761,762,2110,550,551,552"
10284,A7,3,B5,31,28,A6,2,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"651,652,1926,442,443,444,445,446"
10285,A7,3,B5,31,28,A5,4,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"651,652,653,1930,443,444,445,446"
10286,A7,3,B5,38,35,A6,9,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"651,652,1927,449,450,451,452,453"
10287,A7,3,B5,38,35,A5,11,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"651,652,653,1931,450,451,452,453"
10288,A7,3,B5,38,35,"A5,A2,A1","4,0,6",8,"A7,A4,A6,A5,A2,A1,B4,B5",10,"651,652,653,1930,443,1519,273,1157,452,453"
10289,A7,3,B5,38,35,"A6,A2,A1","2,0,6",8,"A7,A4,A6,A5,A2,A1,B4,B5",10,"651,652,1926,442,443,1519,273,1157,452,453"
10290,A7,3,B5,38,35,"A4,A6","3,6",9,"A7,A4,A9,A6,A5,A2,A1,B4,B5",10,"651,1924,771,772,2121,449,450,451,452,453"
10291,A7,3,B5,38,35,"A4,A6,A5","3,4,4",9,"A7,A4,A9,A6,A5,A2,A1,B4,B5",11,"651,1924,771,772,2123,660,1940,450,451,452,453"
10292,A7,10,B5,38,28,A6,2,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"658,659,1936,449,450,451,452,453"
10293,A7,10,B5,38,28,A5,4,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"658,659,660,1940,450,451,452,453"
10294,A7,10,B5,45,35,A5,11,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"658,659,660,1941,457,458,459,460"
10295,A7,10,B5,45,35,A6,9,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"658,659,1937,456,457,458,459,460"
10296,A7,10,B5,45,35,"A6,A2,A1","2,0,6",8,"A7,A4,A6,A5,A2,A1,B4,B5",10,"658,659,1936,449,450,1537,280,1175,459,460"
10297,A7,10,B5,45,35,"A5,A2,A1","4,0,6",8,"A7,A4,A6,A5,A2,A1,B4,B5",10,"658,659,660,1940,450,1537,280,1175,459,460"
10298,A7,10,B5,45,35,"A4,A6","3,6",9,"A7,A4,A9,A6,A5,A2,A1,B4,B5",10,"658,1934,778,779,2129,456,457,458,459,460"
10299,A7,10,B5,45,35,"A4,A6,A5","3,4,4",9,"A7,A4,A9,A6,A5,A2,A1,B4,B5",11,"658,1934,778,779,2131,667,1950,457,458,459,460"
10300,A7,17,B5,45,28,A6,2,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"665,666,1946,456,457,458,459,460"
10301,A7,17,B5,45,28,A5,4,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"665,666,667,1950,457,458,459,460"
10302,A7,17,B5,52,35,A6,9,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"665,666,1947,463,464,465,466,467"
10303,A7,17,B5,52,35,A5,11,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"665,666,667,1951,464,465,466,467"
10304,A7,17,B5,52,35,"A6,A2,A1","2,0,6",8,"A7,A4,A6,A5,A2,A1,B4,B5",10,"665,666,1946,456,457,1555,287,1193,466,467"
10305,A7,17,B5,52,35,"A5,A2,A1","4,0,6",8,"A7,A4,A6,A5,A2,A1,B4,B5",10,"665,666,667,1950,457,1555,287,1193,466,467"
10306,A7,17,B5,52,35,"A4,A6","3,6",9,"A7,A4,A9,A6,A5,A2,A1,B4,B5",10,"665,1944,785,786,2137,463,464,465,466,467"
10307,A7,17,B5,52,35,"A4,A6,A5","3,4,4",9,"A7,A4,A9,A6,A5,A2,A1,B4,B5",11,"665,1944,785,786,2139,674,1960,464,465,466,467"
10308,A7,24,B5,52,28,A6,2,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"672,673,1956,463,464,465,466,467"
10309,A7,24,B5,52,28,A5,4,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"672,673,674,1960,464,465,466,467"
10310,A7,24,B5,59,35,A6,9,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"672,673,1957,470,471,472,473,474"
10311,A7,24,B5,59,35,A5,11,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"672,673,674,1961,471,472,473,474"
10312,A7,24,B5,59,35,"A5,A2,A1","4,0,6",8,"A7,A4,A6,A5,A2,A1,B4,B5",10,"672,673,674,1960,464,1573,294,1211,473,474"
10313,A7,24,B5,59,35,"A6,A2,A1","2,0,6",8,"A7,A4,A6,A5,A2,A1,B4,B5",10,"672,673,1956,463,464,1573,294,1211,473,474"
10314,A7,24,B5,59,35,"A4,A6","3,6",9,"A7,A4,A9,A6,A5,A2,A1,B4,B5",10,"672,1954,792,793,2146,470,471,472,473,474"
10315,A7,24,B5,59,35,"A4,A6,A5","3,4,4",9,"A7,A4,A9,A6,A5,A2,A1,B4,B5",11,"672,1954,792,793,2147,681,1970,471,472,473,474"
10316,A7,31,B5,59,28,A6,2,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"679,680,1967,470,471,472,473,474"
10317,A7,31,B5,59,28,A5,4,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"679,680,681,1970,471,472,473,474"
10318,A7,31,B5,66,35,A5,11,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"679,680,681,1971,477,478,479,480"
10319,A7,31,B5,66,35,A6,9,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"679,680,1966,441,477,478,479,480"
10320,A7,31,B5,66,35,"A5,A2,A1","4,0,6",8,"A7,A4,A6,A5,A2,A1,B4,B5",10,"679,680,681,1970,471,1591,301,1229,479,480"
10321,A7,31,B5,66,35,"A4,A6","3,6",9,"A7,A4,A9,A6,A5,A2,A1,B4,B5",10,"679,1965,799,800,2153,441,477,478,479,480"
10322,A7,31,B5,66,35,"A6,A2,A1","2,0,6",8,"A7,A4,A6,A5,A2,A1,B4,B5",10,"679,680,1967,470,471,1591,301,1229,479,480"
10323,A7,31,B5,66,35,"A4,A6,A5","3,4,4",9,"A7,A4,A9,A6,A5,A2,A1,B4,B5",11,"679,1965,799,800,2155,688,1980,477,478,479,480"
10324,A7,38,B5,66,28,A6,2,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"686,687,1976,441,477,478,479,480"
10325,A7,38,B5,66,28,A5,4,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"686,687,688,1980,477,478,479,480"
10326,A7,38,B5,73,35,A5,11,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"686,687,688,1981,483,484,485,486"
10327,A7,38,B5,73,35,A6,9,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"686,687,1977,448,483,484,485,486"
10328,A7,38,B5,73,35,"A4,A6","3,6",9,"A7,A4,A9,A6,A5,A2,A1,B4,B5",10,"686,1974,777,806,2159,448,483,484,485,486"
10329,A7,38,B5,73,35,"A5,A2,A1","4,0,6",8,"A7,A4,A6,A5,A2,A1,B4,B5",10,"686,687,688,1980,477,1605,307,1245,485,486"
10330,A7,38,B5,73,35,"A6,A2,A1","2,0,6",8,"A7,A4,A6,A5,A2,A1,B4,B5",10,"686,687,1976,441,477,1605,307,1245,485,486"
10331,A7,38,B5,73,35,"A4,A6,A5","3,4,4",9,"A7,A4,A9,A6,A5,A2,A1,B4,B5",11,"686,1974,777,806,2161,694,1990,483,484,485,486"
10332,A7,45,B5,73,28,A5,4,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"657,693,694,1990,483,484,485,486"
10333,A7,45,B5,73,28,A6,2,8,"A7,A4,A6,A5,A2,A1,B4,B5",8,"657,693,1986,448,483,484,485,486"
